Well,Category,Replicate,Cytoplasm_Intensity_MeanIntensity_NFKB,Nuclei_Intensity_MeanIntensity_NFKB,Cytoplasm_AreaShape_Area_CD45,number_ASC
I12,Nigericin,Exp03,1082.03,942.961,53044.0,0
I12,Nigericin,Exp03,1042.16,,,0
I12,Nigericin,Exp03,1746.37,1303.68,6144.0,0
I12,Nigericin,Exp03,919.491,729.245,25786.0,2
I12,Nigericin,Exp03,1194.05,958.205,62778.0,0
I12,Nigericin,Exp03,996.577,867.542,44074.0,0
I12,Nigericin,Exp03,,2205.22,7256.0,0
I12,Nigericin,Exp03,,1130.55,13658.0,0
I12,Nigericin,Exp03,969.838,777.886,38972.0,0
I12,Nigericin,Exp03,1302.24,1258.34,4944.0,0
I12,Nigericin,Exp03,1164.9,1002.89,54513.0,0
I12,Nigericin,Exp03,1324.29,,,0
I12,Nigericin,Exp03,1421.56,930.492,74505.0,1
I12,Nigericin,Exp03,1252.55,972.139,142863.0,0
I12,Nigericin,Exp03,1561.72,1381.56,19284.0,0
I12,Nigericin,Exp03,793.603,715.192,11434.0,1
I12,Nigericin,Exp03,1622.23,,,1
I12,Nigericin,Exp03,862.402,857.277,7509.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1258.23,1181.17,36226.0,0
I12,Nigericin,Exp03,2001.45,1512.18,8571.0,1
I12,Nigericin,Exp03,1028.97,909.243,13815.0,1
I12,Nigericin,Exp03,,691.491,784.0,0
I12,Nigericin,Exp03,2879.16,2150.03,8310.0,0
I12,Nigericin,Exp03,1140.81,1004.77,15419.0,0
I12,Nigericin,Exp03,1199.35,936.368,32320.0,0
I12,Nigericin,Exp03,1918.68,1533.87,38219.0,0
I12,Nigericin,Exp03,1327.23,1208.87,26686.0,0
I12,Nigericin,Exp03,2068.18,1416.06,5722.0,0
I12,Nigericin,Exp03,890.589,762.719,12925.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1055.2,753.02,75857.0,1
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1956.5,1434.54,32641.0,0
I12,Nigericin,Exp03,1204.53,2014.21,4358.0,1
I12,Nigericin,Exp03,1008.88,864.203,28684.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1316.41,1622.13,4236.0,0
I12,Nigericin,Exp03,953.126,,,1
I12,Nigericin,Exp03,1342.14,1240.28,145311.0,0
I12,Nigericin,Exp03,1913.16,,,0
I12,Nigericin,Exp03,1452.56,2691.59,4736.0,0
I12,Nigericin,Exp03,1431.24,,,0
I12,Nigericin,Exp03,855.3,741.515,14798.0,1
I12,Nigericin,Exp03,1069.74,863.728,51201.0,0
I12,Nigericin,Exp03,965.464,696.892,60210.0,0
I12,Nigericin,Exp03,,1844.99,8143.0,0
I12,Nigericin,Exp03,889.317,737.557,17741.0,1
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1399.38,1121.7,43408.0,0
I12,Nigericin,Exp03,1255.6,,,0
I12,Nigericin,Exp03,953.017,645.062,44123.0,1
I12,Nigericin,Exp03,1314.43,1225.94,29684.0,0
I12,Nigericin,Exp03,1332.1,909.471,76316.0,1
I12,Nigericin,Exp03,907.261,,,0
I12,Nigericin,Exp03,1194.25,1033.28,29660.0,1
I12,Nigericin,Exp03,1260.69,1137.48,27597.0,0
I12,Nigericin,Exp03,1075.48,781.804,69852.0,0
I12,Nigericin,Exp03,,708.015,11928.0,1
I12,Nigericin,Exp03,1173.12,1253.91,15475.0,0
I12,Nigericin,Exp03,1850.63,1293.26,5957.0,0
I12,Nigericin,Exp03,1800.75,,,0
I12,Nigericin,Exp03,826.544,812.748,98693.0,0
I12,Nigericin,Exp03,1267.49,956.536,35133.0,0
I12,Nigericin,Exp03,983.828,777.004,54136.0,0
I12,Nigericin,Exp03,1142.97,1012.39,39772.0,0
I12,Nigericin,Exp03,1184.12,1087.85,31399.0,0
I12,Nigericin,Exp03,1422.62,1251.18,36619.0,0
I12,Nigericin,Exp03,993.885,793.961,47924.0,0
I12,Nigericin,Exp03,975.448,1002.49,3447.0,0
I12,Nigericin,Exp03,1003.33,838.612,91423.0,0
I12,Nigericin,Exp03,831.443,678.263,9708.0,0
I12,Nigericin,Exp03,800.198,626.228,42665.0,0
I12,Nigericin,Exp03,1777.55,1060.08,11181.0,0
I12,Nigericin,Exp03,2150.95,1298.54,13293.0,0
I12,Nigericin,Exp03,841.649,656.312,53267.0,0
I12,Nigericin,Exp03,1681.64,1174.61,7532.0,0
I12,Nigericin,Exp03,1156.66,865.208,29000.0,0
I12,Nigericin,Exp03,967.447,794.536,4793.0,0
I12,Nigericin,Exp03,1490.97,1025.7,3618.0,0
I12,Nigericin,Exp03,,1357.06,3129.0,1
I12,Nigericin,Exp03,1026.2,959.312,5964.0,0
I12,Nigericin,Exp03,1357.92,952.641,6677.0,0
I12,Nigericin,Exp03,1175.15,1535.59,9940.0,0
I12,Nigericin,Exp03,1140.01,836.75,82482.0,1
I12,Nigericin,Exp03,990.417,796.045,112705.0,0
I12,Nigericin,Exp03,1691.34,1306.2,6285.0,1
I12,Nigericin,Exp03,1160.01,,,0
I12,Nigericin,Exp03,1338.12,2168.44,5121.0,0
I12,Nigericin,Exp03,1097.87,2568.39,4369.0,0
I12,Nigericin,Exp03,1086.69,1691.02,3456.0,0
I12,Nigericin,Exp03,841.335,597.438,28163.0,1
I12,Nigericin,Exp03,1282.95,1143.73,47568.0,2
I12,Nigericin,Exp03,1175.92,1008.86,34415.0,0
I12,Nigericin,Exp03,943.241,751.533,40430.0,0
I12,Nigericin,Exp03,5298.21,2427.35,93362.0,0
I12,Nigericin,Exp03,1528.67,,,0
I12,Nigericin,Exp03,828.267,714.877,18229.0,1
I12,Nigericin,Exp03,770.204,670.136,18431.0,0
I12,Nigericin,Exp03,1072.08,960.074,55336.0,0
I12,Nigericin,Exp03,1104.78,1028.09,60864.0,0
I12,Nigericin,Exp03,984.629,1176.65,4814.0,0
I12,Nigericin,Exp03,1179.71,1069.11,42290.0,0
I12,Nigericin,Exp03,1264.87,1126.63,42726.0,1
I12,Nigericin,Exp03,1083.32,,,0
I12,Nigericin,Exp03,,816.599,33550.0,0
I12,Nigericin,Exp03,1043.92,969.389,33324.0,0
I12,Nigericin,Exp03,1106.25,812.626,28464.0,0
I12,Nigericin,Exp03,1210.27,1137.07,47558.0,0
I12,Nigericin,Exp03,819.484,1121.08,2179.0,1
I12,Nigericin,Exp03,1863.28,1415.85,42949.0,0
I12,Nigericin,Exp03,2193.77,1604.99,5926.0,0
I12,Nigericin,Exp03,1223.99,2253.75,5319.0,0
I12,Nigericin,Exp03,736.549,610.465,14936.0,1
I12,Nigericin,Exp03,1573.55,,,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,982.23,636.14,93401.0,1
I12,Nigericin,Exp03,1126.78,2033.48,63996.0,1
I12,Nigericin,Exp03,1180.82,,,0
I12,Nigericin,Exp03,1787.92,1466.88,4852.0,0
I12,Nigericin,Exp03,1088.57,,,0
I12,Nigericin,Exp03,,748.561,11609.0,0
I12,Nigericin,Exp03,1030.32,972.685,10029.0,0
I12,Nigericin,Exp03,1480.19,,,0
I12,Nigericin,Exp03,1013.29,671.25,17864.0,1
I12,Nigericin,Exp03,1033.39,1230.69,6905.0,0
I12,Nigericin,Exp03,818.048,602.603,293423.0,0
I12,Nigericin,Exp03,971.566,876.294,40994.0,0
I12,Nigericin,Exp03,1050.18,701.197,24011.0,1
I12,Nigericin,Exp03,1152.89,1046.18,47376.0,0
I12,Nigericin,Exp03,979.822,859.16,13644.0,1
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1267.31,1170.71,48312.0,0
I12,Nigericin,Exp03,999.666,1314.89,60418.0,0
I12,Nigericin,Exp03,,1613.99,3550.0,0
I12,Nigericin,Exp03,1338.08,1229.29,31667.0,0
I12,Nigericin,Exp03,1001.78,1392.83,6243.0,1
I12,Nigericin,Exp03,926.813,1845.03,82362.0,0
I12,Nigericin,Exp03,971.266,915.834,5221.0,0
I12,Nigericin,Exp03,1524.67,1376.22,18892.0,1
I12,Nigericin,Exp03,953.746,1231.16,7882.0,0
I12,Nigericin,Exp03,1114.9,1588.28,6795.0,0
I12,Nigericin,Exp03,1838.13,1189.15,120123.0,0
I12,Nigericin,Exp03,1131.77,954.559,10226.0,1
I12,Nigericin,Exp03,1477.96,1275.86,46973.0,1
I12,Nigericin,Exp03,1100.83,900.362,120023.0,0
I12,Nigericin,Exp03,1075.78,1251.03,2713.0,0
I12,Nigericin,Exp03,1432.12,1320.35,104026.0,0
I12,Nigericin,Exp03,1298.59,,,0
I12,Nigericin,Exp03,1044.95,945.637,46226.0,0
I12,Nigericin,Exp03,1249.24,2201.88,12574.0,0
I12,Nigericin,Exp03,1119.96,827.918,90254.0,0
I12,Nigericin,Exp03,,2050.55,10502.0,1
I12,Nigericin,Exp03,1100.3,854.262,8628.0,1
I12,Nigericin,Exp03,,2611.47,1572.0,0
I12,Nigericin,Exp03,,2104.71,6754.0,0
I12,Nigericin,Exp03,1230.85,1041.19,39411.0,0
I12,Nigericin,Exp03,1424.12,1966.04,3557.0,0
I12,Nigericin,Exp03,1040.0,,,0
I12,Nigericin,Exp03,963.519,717.046,31107.0,1
I12,Nigericin,Exp03,1081.58,,,0
I12,Nigericin,Exp03,1272.11,1851.45,8101.0,0
I12,Nigericin,Exp03,1265.4,1094.68,17684.0,0
I12,Nigericin,Exp03,2560.03,1757.13,7261.0,1
I12,Nigericin,Exp03,956.744,,,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1103.92,851.075,54951.0,0
I12,Nigericin,Exp03,976.724,867.03,13865.0,0
I12,Nigericin,Exp03,,1268.62,23197.0,1
I12,Nigericin,Exp03,1190.32,940.738,25342.0,1
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1144.29,1031.05,34374.0,0
I12,Nigericin,Exp03,814.592,772.258,4617.0,0
I12,Nigericin,Exp03,2200.19,1567.42,53947.0,1
I12,Nigericin,Exp03,1260.65,1968.57,7640.0,0
I12,Nigericin,Exp03,1142.44,1391.21,3948.0,0
I12,Nigericin,Exp03,1043.02,1192.74,2659.0,0
I12,Nigericin,Exp03,1171.94,2666.37,4558.0,0
I12,Nigericin,Exp03,1213.7,1018.56,21593.0,0
I12,Nigericin,Exp03,1467.34,,,0
I12,Nigericin,Exp03,,2007.83,7459.0,0
I12,Nigericin,Exp03,1157.1,,,0
I12,Nigericin,Exp03,1335.3,,,0
I12,Nigericin,Exp03,,1196.13,21473.0,0
I12,Nigericin,Exp03,826.27,708.991,17764.0,0
I12,Nigericin,Exp03,2063.45,,,0
I12,Nigericin,Exp03,1559.84,,,0
I12,Nigericin,Exp03,1285.47,929.61,117377.0,0
I12,Nigericin,Exp03,1598.76,1441.11,37667.0,0
I12,Nigericin,Exp03,1437.56,1258.87,16603.0,0
I12,Nigericin,Exp03,,2070.8,2347.0,0
I12,Nigericin,Exp03,979.321,,,0
I12,Nigericin,Exp03,1094.53,860.432,195358.0,0
I12,Nigericin,Exp03,1078.22,1505.84,6240.0,0
I12,Nigericin,Exp03,1161.81,968.014,50503.0,0
I12,Nigericin,Exp03,1013.24,868.121,56613.0,0
I12,Nigericin,Exp03,2419.88,1727.63,6962.0,0
I12,Nigericin,Exp03,,700.04,14033.0,2
I12,Nigericin,Exp03,1420.91,2070.71,7964.0,0
I12,Nigericin,Exp03,1074.46,2003.84,7699.0,0
I12,Nigericin,Exp03,4563.53,1808.28,24316.0,1
I12,Nigericin,Exp03,1034.59,1315.12,3516.0,0
I12,Nigericin,Exp03,1238.43,1024.98,30563.0,0
I12,Nigericin,Exp03,1151.77,943.972,49582.0,0
I12,Nigericin,Exp03,973.543,1509.78,16001.0,0
I12,Nigericin,Exp03,1253.95,1079.61,8367.0,0
I12,Nigericin,Exp03,1713.06,,,0
I12,Nigericin,Exp03,1512.44,1219.75,39663.0,0
I12,Nigericin,Exp03,1536.78,2483.52,16044.0,0
I12,Nigericin,Exp03,1046.49,1564.85,43910.0,1
I12,Nigericin,Exp03,1150.93,1359.85,16804.0,0
I12,Nigericin,Exp03,,1850.94,11378.0,0
I12,Nigericin,Exp03,1282.42,,,0
I12,Nigericin,Exp03,1234.65,1452.98,6860.0,0
I12,Nigericin,Exp03,1691.55,1663.59,12835.0,0
I12,Nigericin,Exp03,1319.54,1133.15,20368.0,0
I12,Nigericin,Exp03,697.324,677.556,3002.0,0
I12,Nigericin,Exp03,734.152,643.37,13356.0,0
I12,Nigericin,Exp03,1166.05,925.016,54492.0,0
I12,Nigericin,Exp03,1265.48,,,0
I12,Nigericin,Exp03,809.261,988.147,7651.0,0
I12,Nigericin,Exp03,1086.12,,,0
I12,Nigericin,Exp03,1596.17,,,0
I12,Nigericin,Exp03,802.738,892.133,3110.0,0
I12,Nigericin,Exp03,1248.33,1047.31,30579.0,0
I12,Nigericin,Exp03,,1727.36,872.0,0
I12,Nigericin,Exp03,1113.61,,,0
I12,Nigericin,Exp03,1735.51,1301.09,5377.0,0
I12,Nigericin,Exp03,1155.87,844.122,84880.0,0
I12,Nigericin,Exp03,1596.8,,,0
I12,Nigericin,Exp03,1741.97,1475.94,83688.0,0
I12,Nigericin,Exp03,2194.14,1385.31,16866.0,0
I12,Nigericin,Exp03,1768.13,1455.31,17850.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1203.62,1446.76,6030.0,0
I12,Nigericin,Exp03,1653.9,,,0
I12,Nigericin,Exp03,1376.52,1760.77,7304.0,0
I12,Nigericin,Exp03,,729.307,24648.0,1
I12,Nigericin,Exp03,1018.64,,,0
I12,Nigericin,Exp03,1599.68,2354.98,4308.0,0
I12,Nigericin,Exp03,1016.62,1014.39,19528.0,0
I12,Nigericin,Exp03,1572.88,2365.45,2292.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1217.09,1063.78,19902.0,0
I12,Nigericin,Exp03,1479.7,1836.23,4237.0,0
I12,Nigericin,Exp03,1351.0,1247.71,29564.0,0
I12,Nigericin,Exp03,1001.7,865.309,49881.0,0
I12,Nigericin,Exp03,904.722,718.837,20803.0,0
I12,Nigericin,Exp03,,1936.82,7695.0,0
I12,Nigericin,Exp03,1539.92,1056.93,5947.0,0
I12,Nigericin,Exp03,1155.2,975.057,55922.0,0
I12,Nigericin,Exp03,1074.11,867.282,22143.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1409.72,,,0
I12,Nigericin,Exp03,,720.621,1898.0,0
I12,Nigericin,Exp03,1470.57,1458.13,13003.0,2
I12,Nigericin,Exp03,808.932,586.521,20434.0,2
I12,Nigericin,Exp03,1352.55,,,0
I12,Nigericin,Exp03,912.435,1431.22,5208.0,0
I12,Nigericin,Exp03,1124.23,961.967,84302.0,0
I12,Nigericin,Exp03,1206.91,983.71,55682.0,0
I12,Nigericin,Exp03,1145.42,969.32,35334.0,0
I12,Nigericin,Exp03,1029.44,921.86,42657.0,0
I12,Nigericin,Exp03,963.199,868.245,54369.0,0
I12,Nigericin,Exp03,1638.23,1100.82,6844.0,0
I12,Nigericin,Exp03,2462.9,1797.06,6232.0,0
I12,Nigericin,Exp03,957.31,,,0
I12,Nigericin,Exp03,1277.57,983.717,92033.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1101.19,1002.01,46987.0,0
I12,Nigericin,Exp03,1054.01,820.779,17864.0,1
I12,Nigericin,Exp03,,935.174,9516.0,1
I12,Nigericin,Exp03,1229.55,1207.55,19171.0,0
I12,Nigericin,Exp03,1245.98,2113.55,8019.0,0
I12,Nigericin,Exp03,1165.27,1052.73,48790.0,0
I12,Nigericin,Exp03,,1792.22,3009.0,1
I12,Nigericin,Exp03,1166.26,1095.53,38523.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1121.25,875.283,63013.0,1
I12,Nigericin,Exp03,1078.19,,,0
I12,Nigericin,Exp03,1271.9,1182.87,48426.0,0
I12,Nigericin,Exp03,,,,1
I12,Nigericin,Exp03,797.339,711.891,53871.0,1
I12,Nigericin,Exp03,1331.1,1044.59,18151.0,1
I12,Nigericin,Exp03,1208.5,2377.34,3073.0,0
I12,Nigericin,Exp03,1269.33,1826.62,9414.0,0
I12,Nigericin,Exp03,1149.16,1016.57,40052.0,1
I12,Nigericin,Exp03,1584.46,,,0
I12,Nigericin,Exp03,1386.35,1282.54,40621.0,0
I12,Nigericin,Exp03,825.675,712.236,15856.0,0
I12,Nigericin,Exp03,,541.756,10269.0,0
I12,Nigericin,Exp03,1543.73,1319.09,8386.0,2
I12,Nigericin,Exp03,1249.15,2745.45,3612.0,0
I12,Nigericin,Exp03,1588.35,1568.55,9059.0,0
I12,Nigericin,Exp03,1212.32,1045.09,60705.0,0
I12,Nigericin,Exp03,1353.89,1055.26,5131.0,0
I12,Nigericin,Exp03,1083.12,947.491,27735.0,0
I12,Nigericin,Exp03,1328.39,1070.63,29032.0,0
I12,Nigericin,Exp03,1060.1,831.456,48399.0,0
I12,Nigericin,Exp03,928.08,771.474,13482.0,1
I12,Nigericin,Exp03,1216.22,998.957,23958.0,0
I12,Nigericin,Exp03,,1504.46,2168.0,0
I12,Nigericin,Exp03,1230.07,1140.94,11994.0,0
I12,Nigericin,Exp03,1350.04,,,0
I12,Nigericin,Exp03,1140.57,,,0
I12,Nigericin,Exp03,2230.5,1889.95,49659.0,1
I12,Nigericin,Exp03,1030.73,745.255,48839.0,0
I12,Nigericin,Exp03,952.13,842.148,13381.0,1
I12,Nigericin,Exp03,1194.49,934.708,33142.0,0
I12,Nigericin,Exp03,1066.34,,,1
I12,Nigericin,Exp03,1949.33,1628.94,2909.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1377.17,1226.52,46844.0,0
I12,Nigericin,Exp03,825.298,679.976,46836.0,1
I12,Nigericin,Exp03,1238.63,1642.51,6075.0,0
I12,Nigericin,Exp03,2385.5,1527.75,9285.0,0
I12,Nigericin,Exp03,1127.23,1066.88,37645.0,0
I12,Nigericin,Exp03,1022.54,778.762,17500.0,1
I12,Nigericin,Exp03,2528.15,,,0
I12,Nigericin,Exp03,1717.81,1180.68,5674.0,0
I12,Nigericin,Exp03,,244.615,17315.0,0
I12,Nigericin,Exp03,1283.67,,,1
I12,Nigericin,Exp03,1044.7,892.48,46313.0,1
I12,Nigericin,Exp03,,764.194,6060.0,0
I12,Nigericin,Exp03,961.407,854.422,23912.0,0
I12,Nigericin,Exp03,1469.21,1027.27,4985.0,0
I12,Nigericin,Exp03,829.857,579.038,23610.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,972.787,764.2,24828.0,0
I12,Nigericin,Exp03,848.219,726.563,17063.0,1
I12,Nigericin,Exp03,1374.2,1240.86,32845.0,0
I12,Nigericin,Exp03,1385.89,1298.71,56653.0,0
I12,Nigericin,Exp03,1429.99,1390.0,11228.0,0
I12,Nigericin,Exp03,1319.71,1333.43,7116.0,0
I12,Nigericin,Exp03,1063.84,871.022,54238.0,0
I12,Nigericin,Exp03,820.878,670.51,18869.0,1
I12,Nigericin,Exp03,1807.43,1455.6,64785.0,0
I12,Nigericin,Exp03,976.335,753.298,26376.0,2
I12,Nigericin,Exp03,1526.28,1360.28,31071.0,1
I12,Nigericin,Exp03,878.943,699.517,19842.0,1
I12,Nigericin,Exp03,1479.73,1333.78,47836.0,0
I12,Nigericin,Exp03,1061.7,905.318,44004.0,1
I12,Nigericin,Exp03,,557.231,34053.0,0
I12,Nigericin,Exp03,1360.15,976.959,53287.0,1
I12,Nigericin,Exp03,1157.18,880.087,47063.0,0
I12,Nigericin,Exp03,1044.8,941.404,58355.0,0
I12,Nigericin,Exp03,1035.27,888.13,77377.0,0
I12,Nigericin,Exp03,1948.01,2152.84,8001.0,0
I12,Nigericin,Exp03,,,,0
I12,Nigericin,Exp03,1527.26,1098.72,87155.0,1
I12,Nigericin,Exp03,,521.797,25148.0,0
I12,Nigericin,Exp03,945.571,830.167,15187.0,0
I12,Nigericin,Exp03,,745.618,12357.0,0
I12,Nigericin,Exp03,,935.632,11653.0,1
I12,Nigericin,Exp03,920.187,826.198,16793.0,0
I12,Nigericin,Exp03,949.701,809.17,59365.0,0
I12,Nigericin,Exp03,1172.29,630.064,16445.0,0
I12,Nigericin,Exp03,1349.9,1270.89,49118.0,0
I12,Nigericin,Exp03,1079.44,946.099,61972.0,0
I12,Nigericin,Exp03,1221.34,1096.21,26717.0,2
I12,Nigericin,Exp03,929.98,826.131,76394.0,0
I12,Nigericin,Exp03,1436.12,,,0
I12,Nigericin,Exp03,1238.48,1121.55,24866.0,0
I12,Nigericin,Exp03,912.801,689.635,67350.0,0
I12,Nigericin,Exp03,,1586.75,6191.0,0
I12,Nigericin,Exp03,,260.38,7323.0,0
I12,Nigericin,Exp03,1069.66,1581.01,4790.0,0
I12,Nigericin,Exp03,1254.25,953.039,31223.0,0
I13,LPS/Nigericin,Exp03,2053.06,,,0
I13,LPS/Nigericin,Exp03,1199.87,989.112,15926.0,1
I13,LPS/Nigericin,Exp03,,473.716,17986.0,0
I13,LPS/Nigericin,Exp03,1243.11,783.504,12724.0,1
I13,LPS/Nigericin,Exp03,1527.04,1097.1,55125.0,0
I13,LPS/Nigericin,Exp03,917.281,778.797,12600.0,0
I13,LPS/Nigericin,Exp03,2135.64,1538.04,14268.0,0
I13,LPS/Nigericin,Exp03,1179.39,927.292,13518.0,2
I13,LPS/Nigericin,Exp03,,956.211,31284.0,0
I13,LPS/Nigericin,Exp03,,643.786,31874.0,0
I13,LPS/Nigericin,Exp03,1047.43,826.394,76621.0,0
I13,LPS/Nigericin,Exp03,1723.46,1094.8,54251.0,0
I13,LPS/Nigericin,Exp03,,837.236,18525.0,0
I13,LPS/Nigericin,Exp03,,,,0
I13,LPS/Nigericin,Exp03,1022.51,782.615,20422.0,0
I13,LPS/Nigericin,Exp03,852.624,721.729,12902.0,1
I13,LPS/Nigericin,Exp03,1232.63,1012.43,42347.0,0
I13,LPS/Nigericin,Exp03,1043.35,908.522,84631.0,1
I13,LPS/Nigericin,Exp03,836.918,602.602,29326.0,1
I13,LPS/Nigericin,Exp03,1236.15,1136.79,64146.0,0
I13,LPS/Nigericin,Exp03,1026.34,604.089,31776.0,0
I13,LPS/Nigericin,Exp03,1168.55,609.024,26090.0,1
I13,LPS/Nigericin,Exp03,1393.09,1192.92,30101.0,1
I13,LPS/Nigericin,Exp03,926.507,753.009,16943.0,1
I13,LPS/Nigericin,Exp03,1141.9,1040.12,45852.0,0
I13,LPS/Nigericin,Exp03,1188.58,986.859,64701.0,0
I13,LPS/Nigericin,Exp03,1271.4,,,0
I13,LPS/Nigericin,Exp03,1829.48,1299.12,24108.0,0
I13,LPS/Nigericin,Exp03,942.906,666.053,13355.0,1
I13,LPS/Nigericin,Exp03,914.192,762.947,14715.0,0
I13,LPS/Nigericin,Exp03,1575.14,1139.52,5625.0,0
I13,LPS/Nigericin,Exp03,5582.6,3084.12,9907.0,0
I13,LPS/Nigericin,Exp03,848.221,600.524,23267.0,1
I13,LPS/Nigericin,Exp03,2313.51,1053.2,15831.0,0
I13,LPS/Nigericin,Exp03,1245.11,1036.89,11719.0,0
I13,LPS/Nigericin,Exp03,1240.08,588.426,52361.0,1
I13,LPS/Nigericin,Exp03,1679.39,837.562,13307.0,0
I13,LPS/Nigericin,Exp03,1331.72,1318.66,22652.0,0
I13,LPS/Nigericin,Exp03,1090.13,788.777,112950.0,2
I13,LPS/Nigericin,Exp03,846.38,720.828,14570.0,1
I13,LPS/Nigericin,Exp03,896.515,594.605,36876.0,0
I13,LPS/Nigericin,Exp03,,907.314,16444.0,1
I13,LPS/Nigericin,Exp03,,737.056,18183.0,1
I13,LPS/Nigericin,Exp03,876.035,802.234,14467.0,1
I13,LPS/Nigericin,Exp03,843.522,629.816,43930.0,2
I13,LPS/Nigericin,Exp03,942.057,,,0
I13,LPS/Nigericin,Exp03,1057.25,926.539,8223.0,1
I13,LPS/Nigericin,Exp03,1289.02,718.252,165131.0,0
I13,LPS/Nigericin,Exp03,1725.03,,,0
I13,LPS/Nigericin,Exp03,1399.21,1007.67,120053.0,0
I13,LPS/Nigericin,Exp03,842.18,1176.65,6677.0,1
I13,LPS/Nigericin,Exp03,920.526,740.4,16997.0,1
I13,LPS/Nigericin,Exp03,1128.99,1541.11,4389.0,0
I13,LPS/Nigericin,Exp03,919.916,603.522,28035.0,1
I13,LPS/Nigericin,Exp03,1648.57,,,0
I13,LPS/Nigericin,Exp03,1152.57,999.649,78994.0,0
I13,LPS/Nigericin,Exp03,,1893.15,2557.0,0
I13,LPS/Nigericin,Exp03,1104.5,859.451,72090.0,1
I13,LPS/Nigericin,Exp03,1430.89,805.822,9960.0,1
I13,LPS/Nigericin,Exp03,1045.66,742.33,13969.0,0
I13,LPS/Nigericin,Exp03,1001.88,611.847,49930.0,1
I13,LPS/Nigericin,Exp03,1230.44,943.42,10877.0,1
I13,LPS/Nigericin,Exp03,929.833,670.453,92728.0,0
I13,LPS/Nigericin,Exp03,1526.96,1265.39,5213.0,0
I13,LPS/Nigericin,Exp03,,1307.33,6585.0,1
I13,LPS/Nigericin,Exp03,1342.31,761.014,26765.0,1
I13,LPS/Nigericin,Exp03,1212.07,1122.23,41519.0,1
I13,LPS/Nigericin,Exp03,1557.1,1515.11,4086.0,0
I13,LPS/Nigericin,Exp03,1075.99,904.86,11856.0,2
I13,LPS/Nigericin,Exp03,1163.41,1175.25,22932.0,0
I13,LPS/Nigericin,Exp03,1494.87,,,0
I13,LPS/Nigericin,Exp03,1238.1,673.044,26556.0,0
I13,LPS/Nigericin,Exp03,1037.73,,,1
I13,LPS/Nigericin,Exp03,1117.93,3124.05,3200.0,1
I13,LPS/Nigericin,Exp03,1307.58,1152.78,47094.0,0
I13,LPS/Nigericin,Exp03,1068.44,838.513,53731.0,0
I13,LPS/Nigericin,Exp03,1548.98,,,0
I13,LPS/Nigericin,Exp03,1859.18,1283.83,8557.0,0
I13,LPS/Nigericin,Exp03,913.35,769.521,22813.0,0
I13,LPS/Nigericin,Exp03,1031.64,888.616,33194.0,0
I13,LPS/Nigericin,Exp03,1424.72,2360.55,7566.0,0
I13,LPS/Nigericin,Exp03,1462.27,,,0
I13,LPS/Nigericin,Exp03,1576.33,928.163,13998.0,0
I13,LPS/Nigericin,Exp03,941.099,514.565,31458.0,2
I13,LPS/Nigericin,Exp03,1142.87,3296.98,6531.0,0
I13,LPS/Nigericin,Exp03,987.95,804.135,53816.0,0
I13,LPS/Nigericin,Exp03,,796.176,13837.0,1
I13,LPS/Nigericin,Exp03,1130.05,985.85,10774.0,1
I13,LPS/Nigericin,Exp03,2643.53,1796.25,7715.0,0
I13,LPS/Nigericin,Exp03,1232.78,1065.86,17478.0,1
I13,LPS/Nigericin,Exp03,1196.05,802.53,71262.0,0
I13,LPS/Nigericin,Exp03,833.958,663.722,27150.0,1
I13,LPS/Nigericin,Exp03,859.716,714.607,27549.0,2
I13,LPS/Nigericin,Exp03,1233.29,1148.42,50062.0,0
I13,LPS/Nigericin,Exp03,3027.85,1154.69,66332.0,0
I13,LPS/Nigericin,Exp03,1564.48,1002.08,5530.0,0
I13,LPS/Nigericin,Exp03,2932.51,2283.17,5508.0,0
I13,LPS/Nigericin,Exp03,1343.64,1079.49,38747.0,0
I13,LPS/Nigericin,Exp03,1365.18,827.043,14971.0,2
I13,LPS/Nigericin,Exp03,1234.38,,,0
I13,LPS/Nigericin,Exp03,1494.29,1025.31,9359.0,0
I13,LPS/Nigericin,Exp03,,1054.39,4885.0,0
I13,LPS/Nigericin,Exp03,831.794,,,1
