ObjectNumber,Metadata_Plate,Metadata_Site,Metadata_Tags,Metadata_Well,Category,AreaShape_Area,Intensity_IntegratedIntensity_OrigAGP,Granularity_10_OrigMito
26,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,16749,49.69361432921141,1.3299464439058897
27,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,9471,24.80065622390248,1.2675315138935257
28,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,2069,10.95414686575532,8.626905056666642
29,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,32965,82.53444740269333,3.689355721512303
30,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,2014,10.430502970470116,11.697743551192222
31,MIG-Exp03-CP-40X-bin1X1,5,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,2921,6.618844893295318,6.990108853326492
1,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,1733,15.3111316524446,3.373772692043352
2,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,3137,32.9369500731118,0.9620808462724731
3,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,14023,65.18896882701665,4.985168162520661
4,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,18405,92.25862628035247,1.7287133686044365
5,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,27899,122.65806169994175,1.92402443681536
6,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,11655,40.50315133179538,0.0
7,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,7298,31.72134013613686,1.918212327670388
8,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,25707,106.6707117196638,0.2946767188982543
9,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,32663,164.2383485310711,0.988469944358263
10,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,27754,148.9086618060246,0.0
11,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,28557,137.35613275016658,1.1960827096091728
12,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,19941,76.16284502414055,3.98535025383189
13,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,41462,185.4708046244923,2.30945768409383
14,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,18645,75.0079201492481,0.5631810157125579
15,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,12576,56.553933589253575,1.7625355530212987
16,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,15189,80.53956008260138,3.1282348425864024
17,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,2760,37.198993232799694,4.334087255911575
18,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,14342,69.75437665055506,3.553166853020369
19,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,14973,109.1482884567231,3.767205023474235
20,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,9577,59.29311154922471,0.9514711534976138
21,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,18616,69.71004883619025,1.2143198591016338
22,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,3174,46.18097236426547,5.484152555770439
23,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,17323,94.9548043301329,3.5529068735572467
24,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,11206,52.42642956250347,2.301563782016132
25,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,3938,45.97938544675708,0.0
26,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,29901,207.40772400726564,8.413465120314456
27,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,15777,121.4012072205078,6.988587271766211
28,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,3290,27.284855785081163,8.283324931831814
29,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,20708,128.7713454514742,0.926234447200528
30,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,15882,103.02347003831528,0.8943242605602685
31,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,31915,130.7700935911853,0.6163686542268124
32,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,20813,58.56780369556509,1.9048133600955144
33,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,23702,68.871076697018,0.6569715205587779
34,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,10310,53.24004052905366,6.390316294517358
35,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,11583,44.811688950052485,0.0
36,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,15770,55.43398222443648,2.934056420885287
37,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,36324,187.03222928359173,0.8256312028302119
38,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,8658,32.17219844041392,1.975358952641556
39,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,51802,204.90031519369225,0.5447716880422151
40,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,22309,85.43840786884539,2.3935416037463657
41,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,17181,71.02317941305228,0.0
42,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,2392,17.019455505535007,1.8157244226568765
43,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,2306,22.30482972972095,3.4239823751902554
44,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,3312,16.25273548392579,3.069557999809528
45,MIG-Exp03-CP-40X-bin1X1,2,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,7981,28.85072128777392,0.0
1,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,18752,53.31871538143605,1.6780961081597712
2,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,10296,27.83945992263034,4.895222671204279
3,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,10542,29.382910035783425,4.152917399115049
4,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,26710,70.47507461742498,3.319155415394124
5,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,16418,43.68511496623978,1.0923999763917491
6,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,12773,54.03830081294291,1.2748181894048736
7,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,7191,25.356115251081064,3.9247377833217656
8,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,3119,25.342336523346603,2.325792399886515
9,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,30489,113.61135382740758,1.1299527364664004
10,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,35584,125.1126431170851,0.4036396017785497
11,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,7713,297.8549638725817,4.24282643805364
12,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,21153,57.13048013811931,1.039638466150841
13,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,4528,30.73843033798039,0.0
14,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,27758,77.89066943875514,1.2574578559941212
15,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,20672,87.53151849540882,0.7424226370671466
16,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,10827,31.04357987549156,7.687500158774157
17,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,2373,19.60511203878559,10.330425137435563
18,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,3027,16.9866791870445,0.8453666128194214
19,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,32835,97.00364737049676,0.8488490898892284
20,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,12848,62.17560155852698,2.2315413661875856
21,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,2855,27.13774352474138,3.5740510738880484
22,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,7315,18.59128710487857,0.8817831954964231
23,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,16353,45.57175572519191,0.7507381855788988
24,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,26138,72.34395383298397,0.9925577275440404
25,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,8598,30.543358803959563,2.0410045064713054
26,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,1966,4.435141530586407,5.703817828337823
27,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,8823,23.22801563492976,5.356509939807038
28,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,51251,162.6061198511161,1.4013718168592817
29,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,30319,97.74923390941694,9.230782332638803
30,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,40955,103.00909464922734,0.1058478817380303
31,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,29775,87.21351988939568,1.8589246634963257
32,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,11688,37.68575598509051,3.037815653190862
33,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,4720,17.01933333557099,6.130156053820367
34,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,3070,30.20343364565633,3.546463844485214
35,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,1869,10.46332508022897,3.897232576508996
36,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,6200,17.73783476673998,6.509858825192612
37,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,11373,40.41863159812056,3.529468132247556
38,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,21853,57.92388816573657,1.5076625017794534
39,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,3708,9.032578014070168,2.741701091766175
40,MIG-Exp03-CP-40X-bin1X1,4,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,L14,LPS/Nigericin,12205,33.98562610545196,7.750064550513972
1,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,11597,29.012161531485617,2.315605417473585
2,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,4148,9.569695594953371,2.651522351702561
3,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,32934,83.39978665066883,1.0101158718842644
4,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,20312,67.49845171766356,0.9689841515369508
5,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,5500,12.460151083534583,2.769072435319111
6,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,11078,30.463401394430548,1.1796108286179836
7,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,11746,43.38080461346544,4.09274331108751
8,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,14692,46.51535844593309,3.093743288245564
9,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,19055,75.01803710055538,0.0
10,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,7188,19.35190364229493,4.163943216191509
11,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,11925,26.84571607550606,5.071144331068992
12,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,5675,23.499702733475715,1.107742395239424
13,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,38967,120.8623490780592,0.2499990153155717
14,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,24142,52.60175480716862,3.074126046033811
15,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,44063,82.11207751650363,1.159713286953735
16,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,28150,93.2072335279081,1.25782769528043
17,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,18860,57.14758569095284,3.048967596497663
18,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,5678,14.2852369195316,5.440528873396441
19,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,11436,32.69156952505,1.4994320671350134
20,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,12028,39.05960208806209,4.462520247449127
21,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,2190,4.588891431456432,0.3487648261283758
22,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,15471,43.13409640523605,1.647413608496228
23,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,27733,77.23259348422289,0.283154621325727
24,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,16909,41.7666591424495,2.093352661042661
25,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,4448,9.79822995280847,2.038237526311361
26,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,21517,98.16119753732346,2.880566750980041
27,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,19389,43.41962312790565,2.312433761975758
28,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,2033,14.182925364933908,9.724876500669373
29,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,3755,9.28566415514797,1.4284006171604986
30,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,26071,64.869260819396,1.235322716298927
31,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,12161,28.501045271288604,1.860772889557477
32,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,6433,13.932860306929795,3.996007923656335
33,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,8703,24.405508645810187,4.667884385148807
34,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,21815,51.56858180440031,1.3909404003585135
35,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,2690,6.848081199917942,0.989953118434976
36,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,6011,13.38626689114608,1.090523175950372
37,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,10551,39.91516027157195,0.0
38,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,12408,30.45603116159328,1.1174961154105283
39,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,3469,22.214771113125607,9.495673902164963
40,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,4545,11.77654690737836,0.1660243472558363
41,MIG-Exp03-CP-40X-bin1X1,6,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,K14,LPS/Nigericin,14336,43.26138730836101,1.7306717587817286
1,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,12333,38.292485154932365,1.6253692004359033
2,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,10164,28.0965897066053,4.233907915408872
3,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,12645,65.52073052083142,0.8492581252914163
4,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,7195,39.52906147763133,0.6868814961068173
5,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,22246,84.64751754910685,3.077799007432372
6,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,10952,71.64214657759294,3.052098131029802
7,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,29143,129.69330996554345,1.2082958031505786
8,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,2678,29.40105318604037,4.460619025849972
9,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,44501,228.0028103662189,0.4092169243434932
10,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,31290,133.4569940555375,1.3919154721031697
11,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,13218,64.01873878692277,5.4824162893021375
12,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,16084,52.04133702581749,0.5444553659029793
13,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,30107,214.9243025667965,0.0
14,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,27206,140.69190712738782,0.7137561619331266
15,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,17203,63.04373296909034,4.294135671080988
16,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,3421,13.370000903727489,0.4434095371986294
17,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,5754,20.603387695970014,3.917168841752143
18,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,9636,32.76874982123263,0.3842900909930381
19,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,12864,52.595972324488685,0.0
20,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,41656,199.0205105948262,0.6874664731261139
21,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,23932,87.36881125974469,0.5423483705562777
22,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,2609,22.050156722776592,0.2226472684394188
23,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,13520,49.19697915064171,2.4576401930181726
24,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,8357,50.92338527645916,6.460936478123406
25,MIG-Exp03-CP-40X-bin1X1,3,1h/3h;CellPainting;LPS/Nigericin;MIG#Batch2,M14,LPS/Nigericin,23140,64.85377280809917,1.799319525600477
