Well,Category,Replicate,Cytoplasm_Intensity_MeanIntensity_NFKB,Nuclei_Intensity_MeanIntensity_NFKB,Cytoplasm_AreaShape_Area_CD45,number_ASC
E07,Untreated,Exp05,,649.694,14977.0,0
E07,Untreated,Exp05,1781.05,1021.84,16316.0,1
E07,Untreated,Exp05,592.441,780.377,5578.0,1
E07,Untreated,Exp05,961.458,,,0
E07,Untreated,Exp05,627.378,,,0
E07,Untreated,Exp05,562.504,782.709,6711.0,0
E07,Untreated,Exp05,995.036,519.055,9608.0,0
E07,Untreated,Exp05,625.22,750.382,9526.0,0
E07,Untreated,Exp05,,,,0
E07,Untreated,Exp05,896.091,1314.04,4709.0,0
E07,Untreated,Exp05,642.934,515.086,7302.0,0
E07,Untreated,Exp05,,553.269,5750.0,1
E07,Untreated,Exp05,707.712,,,0
E07,Untreated,Exp05,1029.48,465.65,444572.0,0
E07,Untreated,Exp05,,704.885,50186.0,0
E07,Untreated,Exp05,,,,1
E07,Untreated,Exp05,604.92,,,0
E07,Untreated,Exp05,,,,0
E07,Untreated,Exp05,489.546,353.663,68376.0,0
E07,Untreated,Exp05,742.838,,,0
E07,Untreated,Exp05,1066.19,543.665,23690.0,0
E07,Untreated,Exp05,561.268,372.223,79213.0,0
E07,Untreated,Exp05,597.177,,,0
E07,Untreated,Exp05,634.346,,,0
E07,Untreated,Exp05,,,,0
E07,Untreated,Exp05,656.104,717.697,13936.0,0
E07,Untreated,Exp05,1861.29,,,3
E07,Untreated,Exp05,1514.12,866.001,10479.0,0
E07,Untreated,Exp05,775.452,544.513,13116.0,0
E07,Untreated,Exp05,1105.53,469.799,19807.0,0
E07,Untreated,Exp05,592.96,552.101,29299.0,0
E07,Untreated,Exp05,538.355,870.667,9598.0,0
E07,Untreated,Exp05,1334.07,572.123,21435.0,0
E07,Untreated,Exp05,1329.69,855.871,6010.0,0
E07,Untreated,Exp05,618.481,823.613,11170.0,0
E07,Untreated,Exp05,503.874,348.23,43911.0,0
E07,Untreated,Exp05,597.919,454.516,119841.0,0
E07,Untreated,Exp05,996.237,797.324,4854.0,0
E07,Untreated,Exp05,1534.04,904.305,11138.0,0
E07,Untreated,Exp05,839.717,612.181,14101.0,0
E07,Untreated,Exp05,440.753,298.934,9373.0,0
E07,Untreated,Exp05,556.522,752.087,4736.0,0
E07,Untreated,Exp05,538.049,397.67,37810.0,0
E07,Untreated,Exp05,727.495,,,0
E07,Untreated,Exp05,1001.35,339.934,26462.0,0
E07,Untreated,Exp05,,,,0
E07,Untreated,Exp05,602.071,986.275,4188.0,0
E07,Untreated,Exp05,,,,0
E07,Untreated,Exp05,622.595,995.37,5762.0,0
E07,Untreated,Exp05,,425.302,38027.0,0
E07,Untreated,Exp05,1329.95,626.717,34986.0,0
E07,Untreated,Exp05,,698.065,21076.0,0
E07,Untreated,Exp05,577.562,462.055,13318.0,0
E07,Untreated,Exp05,681.52,755.097,24825.0,0
E07,Untreated,Exp05,697.182,532.99,12360.0,0
E07,Untreated,Exp05,486.39,330.099,70176.0,0
E07,Untreated,Exp05,701.682,,,0
E07,Untreated,Exp05,715.771,438.705,20346.0,0
E07,Untreated,Exp05,,1513.92,4412.0,0
E07,Untreated,Exp05,568.202,412.433,8695.0,0
E08,Untreated,Exp05,732.854,,,0
E08,Untreated,Exp05,657.063,,,0
E08,Untreated,Exp05,850.968,,,0
E08,Untreated,Exp05,559.884,572.206,6383.0,0
E08,Untreated,Exp05,539.424,701.136,4463.0,0
E08,Untreated,Exp05,1307.97,1170.59,3351.0,0
E08,Untreated,Exp05,538.462,817.731,2548.0,1
E08,Untreated,Exp05,538.729,415.703,46047.0,0
E08,Untreated,Exp05,1057.62,840.601,55947.0,0
E08,Untreated,Exp05,814.169,,,0
E08,Untreated,Exp05,716.003,1029.37,3961.0,0
E08,Untreated,Exp05,994.66,833.432,52527.0,1
E08,Untreated,Exp05,,1040.96,13378.0,0
E08,Untreated,Exp05,565.554,485.643,14356.0,0
E08,Untreated,Exp05,711.728,424.612,38663.0,0
E08,Untreated,Exp05,684.889,850.763,3930.0,0
E08,Untreated,Exp05,581.97,,,0
E08,Untreated,Exp05,800.485,,,0
E08,Untreated,Exp05,546.656,,,0
E08,Untreated,Exp05,589.522,,,0
E08,Untreated,Exp05,564.944,470.388,22952.0,0
E08,Untreated,Exp05,755.297,605.804,61821.0,1
E08,Untreated,Exp05,654.789,582.238,42927.0,0
E08,Untreated,Exp05,596.354,777.985,3816.0,0
E08,Untreated,Exp05,,788.531,1504.0,0
E08,Untreated,Exp05,792.11,694.526,17739.0,0
E08,Untreated,Exp05,790.177,590.851,36735.0,0
E08,Untreated,Exp05,596.076,446.662,98861.0,0
E08,Untreated,Exp05,564.853,385.29,86657.0,0
E08,Untreated,Exp05,928.496,,,1
E08,Untreated,Exp05,822.117,468.943,33495.0,0
E08,Untreated,Exp05,,861.273,3357.0,0
E08,Untreated,Exp05,872.168,693.392,105816.0,0
E08,Untreated,Exp05,555.628,400.291,155857.0,0
E08,Untreated,Exp05,609.934,980.777,2275.0,1
E08,Untreated,Exp05,511.74,510.74,3050.0,0
E08,Untreated,Exp05,687.651,,,0
E08,Untreated,Exp05,938.622,720.553,24430.0,0
E08,Untreated,Exp05,741.745,631.814,27261.0,0
E08,Untreated,Exp05,758.399,,,0
E08,Untreated,Exp05,743.113,502.974,115956.0,1
E08,Untreated,Exp05,596.847,,,0
E08,Untreated,Exp05,606.404,536.304,25185.0,0
E08,Untreated,Exp05,1017.17,1568.34,17418.0,0
E08,Untreated,Exp05,839.916,,,0
E08,Untreated,Exp05,552.964,744.024,4795.0,0
E08,Untreated,Exp05,,713.31,5993.0,0
E08,Untreated,Exp05,1009.41,823.803,36945.0,0
E08,Untreated,Exp05,1092.36,1381.1,35719.0,0
E08,Untreated,Exp05,835.582,,,0
E08,Untreated,Exp05,567.728,819.711,4472.0,0
E08,Untreated,Exp05,,1341.21,8311.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,821.193,474.946,29510.0,0
E08,Untreated,Exp05,609.72,487.009,22363.0,0
E08,Untreated,Exp05,,1577.2,4109.0,0
E08,Untreated,Exp05,713.485,1201.03,4129.0,0
E08,Untreated,Exp05,609.865,466.162,101087.0,0
E08,Untreated,Exp05,1134.56,649.159,12637.0,0
E08,Untreated,Exp05,,1443.44,2486.0,1
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,773.597,706.862,20627.0,0
E08,Untreated,Exp05,688.064,543.867,10554.0,0
E08,Untreated,Exp05,716.491,973.856,4095.0,0
E08,Untreated,Exp05,566.7,545.619,5421.0,0
E08,Untreated,Exp05,,491.791,264888.0,0
E08,Untreated,Exp05,490.51,452.619,5706.0,0
E08,Untreated,Exp05,534.503,593.226,2266.0,0
E08,Untreated,Exp05,816.868,552.297,174924.0,1
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,913.871,626.965,228838.0,0
E08,Untreated,Exp05,656.623,579.436,38981.0,0
E08,Untreated,Exp05,991.774,640.717,31612.0,1
E08,Untreated,Exp05,,524.9,235756.0,0
E08,Untreated,Exp05,537.02,493.139,20023.0,0
E08,Untreated,Exp05,865.905,820.717,8466.0,3
E08,Untreated,Exp05,600.357,,,0
E08,Untreated,Exp05,1043.76,,,0
E08,Untreated,Exp05,,,,1
E08,Untreated,Exp05,664.858,640.042,4118.0,0
E08,Untreated,Exp05,757.698,,,0
E08,Untreated,Exp05,930.558,895.436,89273.0,0
E08,Untreated,Exp05,832.855,713.565,8919.0,0
E08,Untreated,Exp05,,1138.12,3736.0,1
E08,Untreated,Exp05,515.822,510.865,4010.0,0
E08,Untreated,Exp05,522.098,578.677,7919.0,0
E08,Untreated,Exp05,596.082,567.833,4618.0,1
E08,Untreated,Exp05,1555.79,1191.96,5886.0,0
E08,Untreated,Exp05,719.578,727.803,10728.0,0
E08,Untreated,Exp05,882.615,585.827,50245.0,0
E08,Untreated,Exp05,1039.24,1330.58,85570.0,1
E08,Untreated,Exp05,605.35,443.462,4660.0,0
E08,Untreated,Exp05,,1426.37,37249.0,0
E08,Untreated,Exp05,673.724,,,0
E08,Untreated,Exp05,853.664,585.451,66270.0,0
E08,Untreated,Exp05,778.065,,,1
E08,Untreated,Exp05,763.768,1357.18,4504.0,2
E08,Untreated,Exp05,612.096,626.538,11033.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,2090.03,1985.62,4739.0,1
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,529.198,339.368,84349.0,1
E08,Untreated,Exp05,954.686,,,0
E08,Untreated,Exp05,1247.03,978.175,77922.0,3
E08,Untreated,Exp05,1046.87,1129.26,33109.0,0
E08,Untreated,Exp05,671.385,422.275,200036.0,0
E08,Untreated,Exp05,566.017,479.961,25280.0,2
E08,Untreated,Exp05,751.589,545.374,118983.0,0
E08,Untreated,Exp05,569.649,728.573,7013.0,1
E08,Untreated,Exp05,560.266,414.651,50545.0,0
E08,Untreated,Exp05,,1260.93,3517.0,0
E08,Untreated,Exp05,,910.427,8782.0,0
E08,Untreated,Exp05,,1206.97,4681.0,0
E08,Untreated,Exp05,645.445,544.279,12321.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,637.712,1232.35,10897.0,0
E08,Untreated,Exp05,932.668,,,0
E08,Untreated,Exp05,1087.5,1281.82,37822.0,0
E08,Untreated,Exp05,1167.08,1481.24,6616.0,0
E08,Untreated,Exp05,,1175.17,13436.0,0
E08,Untreated,Exp05,776.392,578.047,6488.0,0
E08,Untreated,Exp05,865.292,,,3
E08,Untreated,Exp05,616.009,522.57,44035.0,0
E08,Untreated,Exp05,898.881,1273.17,4091.0,0
E08,Untreated,Exp05,1383.79,1449.71,17700.0,0
E08,Untreated,Exp05,750.074,657.63,57244.0,0
E08,Untreated,Exp05,490.087,,,0
E08,Untreated,Exp05,742.774,628.394,69017.0,0
E08,Untreated,Exp05,948.475,619.813,30029.0,0
E08,Untreated,Exp05,813.491,802.909,2299.0,0
E08,Untreated,Exp05,1037.95,1285.98,10519.0,0
E08,Untreated,Exp05,,427.878,36351.0,0
E08,Untreated,Exp05,634.074,,,0
E08,Untreated,Exp05,643.252,465.376,50921.0,0
E08,Untreated,Exp05,1205.18,839.866,74150.0,0
E08,Untreated,Exp05,816.379,628.459,115129.0,1
E08,Untreated,Exp05,606.699,426.703,28958.0,0
E08,Untreated,Exp05,599.105,369.281,34282.0,0
E08,Untreated,Exp05,647.269,602.299,55428.0,1
E08,Untreated,Exp05,533.82,487.12,42433.0,0
E08,Untreated,Exp05,796.571,,,0
E08,Untreated,Exp05,706.756,,,0
E08,Untreated,Exp05,672.744,501.617,57310.0,0
E08,Untreated,Exp05,986.44,,,0
E08,Untreated,Exp05,606.336,846.378,3215.0,0
E08,Untreated,Exp05,608.725,,,2
E08,Untreated,Exp05,939.46,739.186,35310.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,956.443,947.953,44167.0,0
E08,Untreated,Exp05,1007.97,,,0
E08,Untreated,Exp05,785.58,815.454,6813.0,4
E08,Untreated,Exp05,821.27,640.121,32352.0,0
E08,Untreated,Exp05,1605.8,,,0
E08,Untreated,Exp05,,2282.15,7343.0,0
E08,Untreated,Exp05,855.676,,,0
E08,Untreated,Exp05,,,,1
E08,Untreated,Exp05,850.424,716.077,23399.0,0
E08,Untreated,Exp05,815.653,,,1
E08,Untreated,Exp05,1195.93,,,0
E08,Untreated,Exp05,733.837,537.523,77348.0,0
E08,Untreated,Exp05,586.976,843.587,6059.0,1
E08,Untreated,Exp05,670.911,613.558,25519.0,0
E08,Untreated,Exp05,1529.39,597.263,266270.0,0
E08,Untreated,Exp05,706.95,,,0
E08,Untreated,Exp05,803.809,947.189,15574.0,1
E08,Untreated,Exp05,797.934,400.135,134940.0,0
E08,Untreated,Exp05,682.915,444.174,104974.0,0
E08,Untreated,Exp05,455.207,427.187,13690.0,0
E08,Untreated,Exp05,664.786,1001.2,7752.0,0
E08,Untreated,Exp05,730.885,,,0
E08,Untreated,Exp05,655.722,931.519,2705.0,0
E08,Untreated,Exp05,614.14,903.984,5020.0,0
E08,Untreated,Exp05,533.988,402.531,24627.0,1
E08,Untreated,Exp05,837.776,734.136,41654.0,0
E08,Untreated,Exp05,609.677,539.61,54073.0,0
E08,Untreated,Exp05,780.275,803.244,44928.0,0
E08,Untreated,Exp05,613.581,533.759,38190.0,0
E08,Untreated,Exp05,874.974,942.695,14041.0,0
E08,Untreated,Exp05,701.678,670.394,65991.0,0
E08,Untreated,Exp05,868.577,535.202,50171.0,0
E08,Untreated,Exp05,562.952,423.914,63848.0,0
E08,Untreated,Exp05,608.401,822.945,3865.0,0
E08,Untreated,Exp05,840.178,1410.47,2294.0,0
E08,Untreated,Exp05,663.474,418.739,43950.0,1
E08,Untreated,Exp05,633.803,578.363,56638.0,0
E08,Untreated,Exp05,,670.003,162806.0,0
E08,Untreated,Exp05,718.49,534.439,41067.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,,,,1
E08,Untreated,Exp05,,550.77,206165.0,0
E08,Untreated,Exp05,1980.81,1338.98,5399.0,1
E08,Untreated,Exp05,1065.99,800.298,17270.0,0
E08,Untreated,Exp05,673.991,400.099,44813.0,0
E08,Untreated,Exp05,713.367,497.17,16402.0,0
E08,Untreated,Exp05,813.217,,,0
E08,Untreated,Exp05,1445.95,,,0
E08,Untreated,Exp05,518.541,,,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,1571.12,423.575,154239.0,0
E08,Untreated,Exp05,550.872,,,0
E08,Untreated,Exp05,987.283,1670.63,2198.0,0
E08,Untreated,Exp05,1103.34,1030.38,6870.0,0
E08,Untreated,Exp05,593.474,1064.66,4224.0,0
E08,Untreated,Exp05,713.323,1036.19,2366.0,0
E08,Untreated,Exp05,,1357.31,7898.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,553.696,362.841,90198.0,1
E08,Untreated,Exp05,574.955,,,0
E08,Untreated,Exp05,942.873,762.801,37887.0,0
E08,Untreated,Exp05,683.916,,,0
E08,Untreated,Exp05,898.137,,,0
E08,Untreated,Exp05,1241.43,1302.76,14991.0,0
E08,Untreated,Exp05,636.499,823.204,9787.0,0
E08,Untreated,Exp05,741.378,552.457,71519.0,0
E08,Untreated,Exp05,617.308,904.872,3782.0,1
E08,Untreated,Exp05,1055.85,,,0
E08,Untreated,Exp05,644.162,869.43,3519.0,0
E08,Untreated,Exp05,874.348,948.196,12443.0,1
E08,Untreated,Exp05,,1464.43,8030.0,0
E08,Untreated,Exp05,618.53,867.657,10139.0,0
E08,Untreated,Exp05,,672.056,73552.0,0
E08,Untreated,Exp05,,1074.57,11924.0,0
E08,Untreated,Exp05,605.237,659.622,28977.0,0
E08,Untreated,Exp05,557.728,424.885,45211.0,0
E08,Untreated,Exp05,1485.88,641.143,10809.0,0
E08,Untreated,Exp05,782.99,,,0
E08,Untreated,Exp05,628.335,337.901,19206.0,0
E08,Untreated,Exp05,848.335,669.228,51420.0,0
E08,Untreated,Exp05,1077.93,,,0
E08,Untreated,Exp05,,470.008,60720.0,0
E08,Untreated,Exp05,686.94,499.696,88357.0,0
E08,Untreated,Exp05,762.625,634.345,29659.0,0
E08,Untreated,Exp05,663.09,781.132,14094.0,0
E08,Untreated,Exp05,963.302,743.719,33773.0,0
E08,Untreated,Exp05,,837.784,25139.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,691.779,558.434,106380.0,0
E08,Untreated,Exp05,566.021,466.881,26852.0,0
E08,Untreated,Exp05,965.065,,,1
E08,Untreated,Exp05,1578.44,729.077,24861.0,2
E08,Untreated,Exp05,,679.798,22236.0,1
E08,Untreated,Exp05,561.268,731.515,3921.0,0
E08,Untreated,Exp05,793.486,,,0
E08,Untreated,Exp05,577.736,434.633,30828.0,0
E08,Untreated,Exp05,805.394,1192.41,7434.0,0
E08,Untreated,Exp05,,629.381,37075.0,0
E08,Untreated,Exp05,793.702,680.181,27472.0,1
E08,Untreated,Exp05,588.131,737.823,2570.0,0
E08,Untreated,Exp05,638.606,429.189,68154.0,0
E08,Untreated,Exp05,651.198,711.696,5832.0,0
E08,Untreated,Exp05,623.539,,,1
E08,Untreated,Exp05,1156.0,1028.05,13707.0,0
E08,Untreated,Exp05,772.055,535.66,118989.0,1
E08,Untreated,Exp05,2129.4,697.052,6065.0,0
E08,Untreated,Exp05,555.356,449.774,38057.0,0
E08,Untreated,Exp05,,981.592,70930.0,0
E08,Untreated,Exp05,535.241,,,0
E08,Untreated,Exp05,,377.783,42848.0,0
E08,Untreated,Exp05,629.592,446.391,347185.0,0
E08,Untreated,Exp05,812.34,1005.06,4513.0,1
E08,Untreated,Exp05,630.203,544.33,35124.0,0
E08,Untreated,Exp05,638.278,511.615,18818.0,0
E08,Untreated,Exp05,637.955,857.606,7245.0,0
E08,Untreated,Exp05,670.337,1028.08,3894.0,0
E08,Untreated,Exp05,516.336,438.131,28992.0,0
E08,Untreated,Exp05,916.748,691.387,145619.0,0
E08,Untreated,Exp05,863.248,,,0
E08,Untreated,Exp05,1151.08,,,0
E08,Untreated,Exp05,763.271,1021.93,11333.0,0
E08,Untreated,Exp05,1247.99,,,0
E08,Untreated,Exp05,650.611,598.997,33812.0,0
E08,Untreated,Exp05,,1467.73,6802.0,0
E08,Untreated,Exp05,551.137,621.789,2576.0,0
E08,Untreated,Exp05,567.946,624.655,4368.0,2
E08,Untreated,Exp05,1416.82,1234.7,17257.0,0
E08,Untreated,Exp05,,2330.77,10604.0,0
E08,Untreated,Exp05,720.115,,,0
E08,Untreated,Exp05,866.117,,,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,617.753,1107.13,6107.0,0
E08,Untreated,Exp05,,2135.73,11767.0,0
E08,Untreated,Exp05,669.461,585.612,19205.0,1
E08,Untreated,Exp05,682.054,847.949,9095.0,0
E08,Untreated,Exp05,599.871,693.659,6847.0,0
E08,Untreated,Exp05,1027.79,,,1
E08,Untreated,Exp05,1330.77,773.734,54772.0,1
E08,Untreated,Exp05,1007.9,,,0
E08,Untreated,Exp05,,1591.52,7617.0,0
E08,Untreated,Exp05,,1641.43,9838.0,0
E08,Untreated,Exp05,,1688.33,6425.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,586.739,611.348,11429.0,0
E08,Untreated,Exp05,1731.11,,,0
E08,Untreated,Exp05,895.023,1152.76,5570.0,0
E08,Untreated,Exp05,668.416,587.952,44460.0,0
E08,Untreated,Exp05,1394.15,1783.02,6577.0,0
E08,Untreated,Exp05,608.054,507.376,27071.0,0
E08,Untreated,Exp05,1024.47,898.548,179471.0,0
E08,Untreated,Exp05,807.565,,,0
E08,Untreated,Exp05,1004.77,736.05,217479.0,0
E08,Untreated,Exp05,599.269,827.569,3253.0,0
E08,Untreated,Exp05,666.16,,,0
E08,Untreated,Exp05,854.827,676.737,102316.0,0
E08,Untreated,Exp05,978.443,453.233,78985.0,0
E08,Untreated,Exp05,729.737,628.128,19693.0,0
E08,Untreated,Exp05,1250.56,,,1
E08,Untreated,Exp05,708.352,,,0
E08,Untreated,Exp05,662.849,799.134,13805.0,0
E08,Untreated,Exp05,746.833,,,0
E08,Untreated,Exp05,732.021,861.131,16715.0,0
E08,Untreated,Exp05,954.319,,,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,1283.63,1293.11,52801.0,0
E08,Untreated,Exp05,680.263,712.415,25963.0,1
E08,Untreated,Exp05,721.157,571.112,17950.0,0
E08,Untreated,Exp05,673.925,,,0
E08,Untreated,Exp05,,,,1
E08,Untreated,Exp05,810.348,906.202,126455.0,0
E08,Untreated,Exp05,569.236,,,0
E08,Untreated,Exp05,845.239,747.512,71357.0,0
E08,Untreated,Exp05,713.413,491.77,264540.0,0
E08,Untreated,Exp05,723.274,591.81,119467.0,0
E08,Untreated,Exp05,984.972,,,0
E08,Untreated,Exp05,657.657,992.009,6981.0,0
E08,Untreated,Exp05,694.673,604.705,50192.0,0
E08,Untreated,Exp05,792.129,1134.71,5055.0,0
E08,Untreated,Exp05,1154.46,,,0
E08,Untreated,Exp05,1511.07,,,0
E08,Untreated,Exp05,1252.13,1705.32,3051.0,3
E08,Untreated,Exp05,1881.51,1059.33,29280.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,977.241,997.533,14769.0,0
E08,Untreated,Exp05,755.443,,,0
E08,Untreated,Exp05,887.372,833.12,18702.0,0
E08,Untreated,Exp05,,532.287,56427.0,1
E08,Untreated,Exp05,1055.04,1378.88,9001.0,0
E08,Untreated,Exp05,643.768,,,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,880.374,953.795,37141.0,0
E08,Untreated,Exp05,822.954,1134.4,11522.0,0
E08,Untreated,Exp05,,727.756,370560.0,0
E08,Untreated,Exp05,1501.95,1597.01,36990.0,0
E08,Untreated,Exp05,,635.241,51308.0,0
E08,Untreated,Exp05,611.807,1203.42,7499.0,0
E08,Untreated,Exp05,1210.64,,,3
E08,Untreated,Exp05,1147.75,1910.62,2949.0,0
E08,Untreated,Exp05,1112.42,,,0
E08,Untreated,Exp05,544.684,480.603,59232.0,0
E08,Untreated,Exp05,919.32,700.738,53067.0,0
E08,Untreated,Exp05,751.875,788.047,13533.0,0
E08,Untreated,Exp05,1226.37,1090.22,72600.0,0
E08,Untreated,Exp05,594.824,467.857,192997.0,0
E08,Untreated,Exp05,,1005.92,11051.0,0
E08,Untreated,Exp05,532.452,,,0
E08,Untreated,Exp05,844.401,648.096,83887.0,0
E08,Untreated,Exp05,644.896,502.474,61634.0,0
E08,Untreated,Exp05,881.067,640.551,73158.0,1
E08,Untreated,Exp05,699.497,848.011,5442.0,0
E08,Untreated,Exp05,759.34,1152.63,4091.0,0
E08,Untreated,Exp05,637.356,476.998,40912.0,0
E08,Untreated,Exp05,800.983,1015.49,12692.0,0
E08,Untreated,Exp05,738.214,741.442,15785.0,0
E08,Untreated,Exp05,828.803,639.625,68057.0,0
E08,Untreated,Exp05,546.199,513.276,1215.0,0
E08,Untreated,Exp05,906.134,580.818,28251.0,0
E08,Untreated,Exp05,788.522,756.648,78438.0,0
E08,Untreated,Exp05,694.168,621.934,74357.0,0
E08,Untreated,Exp05,749.866,950.341,9406.0,0
E08,Untreated,Exp05,803.059,857.702,37441.0,0
E08,Untreated,Exp05,1157.24,500.263,129122.0,0
E08,Untreated,Exp05,823.458,1510.66,6780.0,0
E08,Untreated,Exp05,711.412,719.108,19685.0,0
E08,Untreated,Exp05,1147.1,928.934,15308.0,0
E08,Untreated,Exp05,922.963,965.97,12528.0,0
E08,Untreated,Exp05,621.411,799.977,6078.0,0
E08,Untreated,Exp05,795.467,,,0
E08,Untreated,Exp05,871.566,,,0
E08,Untreated,Exp05,758.654,624.665,23829.0,0
E08,Untreated,Exp05,669.469,803.853,8139.0,0
E08,Untreated,Exp05,871.583,578.295,42725.0,0
E08,Untreated,Exp05,892.375,1074.62,5291.0,0
E08,Untreated,Exp05,808.044,773.966,20623.0,0
E08,Untreated,Exp05,,1028.78,18288.0,0
E08,Untreated,Exp05,667.223,924.772,2556.0,0
E08,Untreated,Exp05,577.789,524.004,33620.0,0
E08,Untreated,Exp05,682.148,,,0
E08,Untreated,Exp05,524.095,552.702,17329.0,0
E08,Untreated,Exp05,,848.01,11014.0,0
E08,Untreated,Exp05,931.705,,,1
E08,Untreated,Exp05,728.428,826.496,18674.0,0
E08,Untreated,Exp05,748.939,591.74,14421.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,1087.99,,,0
E08,Untreated,Exp05,750.211,818.339,4303.0,0
E08,Untreated,Exp05,869.846,509.42,127347.0,0
E08,Untreated,Exp05,558.517,452.176,1542.0,0
E08,Untreated,Exp05,1322.01,853.135,19877.0,2
E08,Untreated,Exp05,1182.23,566.904,54258.0,0
E08,Untreated,Exp05,789.478,,,0
E08,Untreated,Exp05,1012.34,989.21,94187.0,0
E08,Untreated,Exp05,600.199,690.123,2352.0,0
E08,Untreated,Exp05,741.207,1052.73,2677.0,0
E08,Untreated,Exp05,844.48,,,0
E08,Untreated,Exp05,,905.438,7670.0,0
E08,Untreated,Exp05,668.91,665.562,5826.0,0
E08,Untreated,Exp05,646.801,514.124,247254.0,0
E08,Untreated,Exp05,779.245,413.923,176129.0,0
E08,Untreated,Exp05,587.034,626.635,14159.0,1
E08,Untreated,Exp05,685.188,416.808,53309.0,0
E08,Untreated,Exp05,824.576,911.397,7745.0,1
E08,Untreated,Exp05,759.371,662.276,138130.0,0
E08,Untreated,Exp05,650.591,,,0
E08,Untreated,Exp05,709.481,570.121,50717.0,0
E08,Untreated,Exp05,1028.74,811.296,175064.0,0
E08,Untreated,Exp05,880.007,,,0
E08,Untreated,Exp05,553.106,730.095,7606.0,0
E08,Untreated,Exp05,776.877,,,0
E08,Untreated,Exp05,,673.953,4428.0,0
E08,Untreated,Exp05,892.445,660.339,11819.0,1
E08,Untreated,Exp05,,1484.09,22010.0,0
E08,Untreated,Exp05,,,,0
E08,Untreated,Exp05,522.927,386.562,108927.0,0
E08,Untreated,Exp05,716.633,1063.47,3757.0,0
E08,Untreated,Exp05,653.221,725.656,5933.0,0
E08,Untreated,Exp05,783.637,540.792,41531.0,0
E08,Untreated,Exp05,774.054,,,0
E08,Untreated,Exp05,505.448,375.503,39762.0,0
E08,Untreated,Exp05,1140.18,,,0
E08,Untreated,Exp05,768.13,,,0
E08,Untreated,Exp05,488.573,,,0
E08,Untreated,Exp05,672.486,1122.52,5289.0,0
E08,Untreated,Exp05,758.317,634.653,23015.0,1
E08,Untreated,Exp05,517.997,564.493,3019.0,0
E08,Untreated,Exp05,783.024,736.41,24389.0,0
E08,Untreated,Exp05,600.221,731.69,3053.0,0
E08,Untreated,Exp05,1030.18,792.905,43207.0,1
E08,Untreated,Exp05,580.43,459.811,86587.0,0
E08,Untreated,Exp05,632.988,525.158,38073.0,1
E08,Untreated,Exp05,617.068,,,0
E08,Untreated,Exp05,560.373,556.243,5808.0,0
E08,Untreated,Exp05,537.784,701.181,5369.0,0
E08,Untreated,Exp05,1588.79,1133.12,5482.0,0
E08,Untreated,Exp05,678.414,883.716,4504.0,0
E08,Untreated,Exp05,548.336,,,0
E08,Untreated,Exp05,1016.45,999.379,20735.0,1
E08,Untreated,Exp05,968.036,659.374,20090.0,2
E08,Untreated,Exp05,1307.2,,,0
E08,Untreated,Exp05,876.693,780.152,39661.0,0
E08,Untreated,Exp05,560.997,,,0
E08,Untreated,Exp05,1029.03,782.656,166335.0,0
E08,Untreated,Exp05,647.471,,,0
E08,Untreated,Exp05,792.104,,,0
E08,Untreated,Exp05,881.393,886.371,33084.0,0
E08,Untreated,Exp05,541.865,,,0
E08,Untreated,Exp05,764.574,504.839,117249.0,0
E08,Untreated,Exp05,851.263,,,0
E08,Untreated,Exp05,1030.97,1122.31,15702.0,0
E08,Untreated,Exp05,1371.42,1426.48,26032.0,0
E08,Untreated,Exp05,542.687,420.548,48740.0,0
E08,Untreated,Exp05,2155.25,2340.52,75386.0,0
E08,Untreated,Exp05,1952.16,,,1
E08,Untreated,Exp05,907.816,425.706,58250.0,2
E08,Untreated,Exp05,1739.57,,,0
E08,Untreated,Exp05,,816.046,31143.0,0
E08,Untreated,Exp05,1870.22,3016.18,4721.0,0
E08,Untreated,Exp05,887.69,650.8,54468.0,0
E08,Untreated,Exp05,1207.42,,,0
E08,Untreated,Exp05,958.773,789.884,28017.0,1
E08,Untreated,Exp05,1023.83,1321.58,2753.0,1
E08,Untreated,Exp05,1408.61,1808.13,2279.0,2
E08,Untreated,Exp05,839.575,1158.06,2688.0,0
E08,Untreated,Exp05,676.626,517.833,29196.0,0
