Well,Category,Replicate,Cytoplasm_Intensity_MeanIntensity_NFKB,Nuclei_Intensity_MeanIntensity_NFKB,Cytoplasm_AreaShape_Area_CD45,number_ASC
F18,LPS/Nigericin,Exp06,1615.24,,,0
F18,LPS/Nigericin,Exp06,1892.51,1620.35,35543.0,1
F18,LPS/Nigericin,Exp06,1387.09,1587.41,6530.0,0
F18,LPS/Nigericin,Exp06,,3813.53,3173.0,0
F18,LPS/Nigericin,Exp06,1507.49,,,0
F18,LPS/Nigericin,Exp06,1779.11,1880.67,28340.0,0
F18,LPS/Nigericin,Exp06,2276.45,1851.96,48563.0,0
F18,LPS/Nigericin,Exp06,2241.52,1807.47,41584.0,2
F18,LPS/Nigericin,Exp06,1857.75,1366.92,51365.0,0
F18,LPS/Nigericin,Exp06,,1286.93,86580.0,0
F18,LPS/Nigericin,Exp06,2065.48,2890.03,5530.0,1
F18,LPS/Nigericin,Exp06,1716.14,1208.93,29616.0,1
F18,LPS/Nigericin,Exp06,2031.97,1779.39,14016.0,0
F18,LPS/Nigericin,Exp06,,1392.59,8763.0,1
F18,LPS/Nigericin,Exp06,2344.69,2144.89,47176.0,0
F18,LPS/Nigericin,Exp06,2643.16,,,0
F18,LPS/Nigericin,Exp06,1513.52,1751.25,7260.0,0
F18,LPS/Nigericin,Exp06,1468.7,1342.42,34970.0,0
F18,LPS/Nigericin,Exp06,,3199.38,6940.0,0
F18,LPS/Nigericin,Exp06,,1399.65,4046.0,1
F18,LPS/Nigericin,Exp06,,1647.36,9911.0,0
F18,LPS/Nigericin,Exp06,,1713.41,12238.0,0
F18,LPS/Nigericin,Exp06,1730.15,1171.89,70303.0,1
F18,LPS/Nigericin,Exp06,1980.72,1369.97,32491.0,2
F18,LPS/Nigericin,Exp06,1936.25,1765.57,54620.0,1
F18,LPS/Nigericin,Exp06,2090.44,1348.76,37587.0,1
F18,LPS/Nigericin,Exp06,2454.95,1314.04,16670.0,0
F18,LPS/Nigericin,Exp06,1877.62,,,0
F18,LPS/Nigericin,Exp06,1839.41,1241.67,2508.0,0
F18,LPS/Nigericin,Exp06,2005.25,1544.4,70459.0,0
F18,LPS/Nigericin,Exp06,1879.61,3220.76,2564.0,0
F18,LPS/Nigericin,Exp06,,1226.19,2124.0,1
F18,LPS/Nigericin,Exp06,,,,1
F18,LPS/Nigericin,Exp06,1831.82,1455.46,12818.0,1
F18,LPS/Nigericin,Exp06,2135.61,2023.54,41569.0,0
F18,LPS/Nigericin,Exp06,1987.44,2694.25,3385.0,0
F18,LPS/Nigericin,Exp06,1873.09,,,1
F18,LPS/Nigericin,Exp06,,1268.6,12440.0,1
F18,LPS/Nigericin,Exp06,1796.72,1459.25,12517.0,0
F18,LPS/Nigericin,Exp06,1637.17,1584.91,29882.0,0
F18,LPS/Nigericin,Exp06,1886.64,1781.77,26871.0,0
F18,LPS/Nigericin,Exp06,1582.36,3998.35,3579.0,0
F18,LPS/Nigericin,Exp06,1694.54,1088.92,80727.0,0
F18,LPS/Nigericin,Exp06,1853.68,1131.64,39416.0,1
F18,LPS/Nigericin,Exp06,1902.33,1645.0,40782.0,0
F18,LPS/Nigericin,Exp06,1865.73,4515.16,5140.0,0
F18,LPS/Nigericin,Exp06,3001.97,2061.07,5980.0,0
F18,LPS/Nigericin,Exp06,1882.93,,,0
F18,LPS/Nigericin,Exp06,2869.99,2603.55,6984.0,1
F18,LPS/Nigericin,Exp06,1888.81,2741.82,7559.0,0
F18,LPS/Nigericin,Exp06,1763.01,1562.6,7611.0,0
F18,LPS/Nigericin,Exp06,1883.24,2745.46,7417.0,0
F18,LPS/Nigericin,Exp06,2730.25,2046.95,11550.0,0
F18,LPS/Nigericin,Exp06,,3393.24,5321.0,0
F18,LPS/Nigericin,Exp06,1634.48,987.301,36137.0,0
F18,LPS/Nigericin,Exp06,1885.46,2402.77,3876.0,1
F18,LPS/Nigericin,Exp06,,2270.29,36705.0,0
F18,LPS/Nigericin,Exp06,1863.1,,,0
F18,LPS/Nigericin,Exp06,2024.01,1214.51,246221.0,0
F18,LPS/Nigericin,Exp06,1892.07,,,1
F18,LPS/Nigericin,Exp06,1775.18,,,0
F18,LPS/Nigericin,Exp06,2042.3,1293.81,147199.0,0
F18,LPS/Nigericin,Exp06,2646.79,4147.1,6787.0,0
F18,LPS/Nigericin,Exp06,2259.79,1729.91,36750.0,0
F18,LPS/Nigericin,Exp06,,,,1
F18,LPS/Nigericin,Exp06,,3093.4,12811.0,0
F18,LPS/Nigericin,Exp06,1814.24,1220.85,81836.0,0
F18,LPS/Nigericin,Exp06,1652.49,,,2
F18,LPS/Nigericin,Exp06,2568.21,1755.99,8368.0,0
F18,LPS/Nigericin,Exp06,1211.04,954.336,10024.0,0
F18,LPS/Nigericin,Exp06,1912.43,3674.11,3928.0,0
F18,LPS/Nigericin,Exp06,1912.14,1685.73,21656.0,0
F18,LPS/Nigericin,Exp06,2283.92,5031.79,4273.0,1
F18,LPS/Nigericin,Exp06,2892.79,2825.08,4783.0,0
F18,LPS/Nigericin,Exp06,1730.15,1760.97,3686.0,1
F18,LPS/Nigericin,Exp06,1709.37,,,0
F18,LPS/Nigericin,Exp06,2116.38,,,1
F18,LPS/Nigericin,Exp06,2081.54,1264.57,27962.0,1
F18,LPS/Nigericin,Exp06,,2478.22,3915.0,0
F18,LPS/Nigericin,Exp06,1791.75,2961.52,3596.0,0
F18,LPS/Nigericin,Exp06,1395.28,1078.68,103331.0,0
F18,LPS/Nigericin,Exp06,1630.09,1376.8,12982.0,0
F18,LPS/Nigericin,Exp06,2779.31,2235.67,3280.0,0
F18,LPS/Nigericin,Exp06,,2004.58,7234.0,0
F18,LPS/Nigericin,Exp06,,1589.03,35136.0,0
F18,LPS/Nigericin,Exp06,1908.8,1247.61,51797.0,0
F18,LPS/Nigericin,Exp06,2603.93,1639.35,8722.0,0
F18,LPS/Nigericin,Exp06,1860.42,4133.82,6412.0,1
F18,LPS/Nigericin,Exp06,2234.05,,,0
F18,LPS/Nigericin,Exp06,,1198.94,7201.0,0
F18,LPS/Nigericin,Exp06,1847.09,,,2
F18,LPS/Nigericin,Exp06,1355.23,1144.04,8396.0,1
F18,LPS/Nigericin,Exp06,1600.34,2101.83,6280.0,0
F18,LPS/Nigericin,Exp06,2005.4,2382.96,6969.0,0
F18,LPS/Nigericin,Exp06,1621.94,1372.45,336637.0,0
F18,LPS/Nigericin,Exp06,1874.87,1538.87,23799.0,0
F18,LPS/Nigericin,Exp06,,1348.39,26272.0,0
F18,LPS/Nigericin,Exp06,2022.46,2691.1,4690.0,2
F18,LPS/Nigericin,Exp06,1768.54,1786.18,24702.0,1
F18,LPS/Nigericin,Exp06,1749.53,,,0
F18,LPS/Nigericin,Exp06,1970.34,1506.95,84376.0,0
F18,LPS/Nigericin,Exp06,2629.02,1822.04,5101.0,0
F18,LPS/Nigericin,Exp06,2366.14,,,0
F18,LPS/Nigericin,Exp06,1841.86,1004.25,57146.0,0
F18,LPS/Nigericin,Exp06,1951.84,1230.31,241576.0,0
F18,LPS/Nigericin,Exp06,1817.16,1075.92,146530.0,0
F18,LPS/Nigericin,Exp06,,1360.47,58351.0,0
F18,LPS/Nigericin,Exp06,2155.0,1694.02,5466.0,0
F18,LPS/Nigericin,Exp06,,1337.21,6715.0,0
F18,LPS/Nigericin,Exp06,,3677.66,5714.0,0
F18,LPS/Nigericin,Exp06,2001.61,1638.66,35502.0,1
F18,LPS/Nigericin,Exp06,2540.94,1554.67,9256.0,0
F18,LPS/Nigericin,Exp06,1699.37,1324.29,11334.0,0
F18,LPS/Nigericin,Exp06,2020.72,1652.18,10295.0,0
F18,LPS/Nigericin,Exp06,2576.05,2044.37,10659.0,0
F18,LPS/Nigericin,Exp06,,,,0
F18,LPS/Nigericin,Exp06,,,,0
F18,LPS/Nigericin,Exp06,1584.18,1399.26,14703.0,0
F18,LPS/Nigericin,Exp06,3559.9,8050.59,2316.0,0
F18,LPS/Nigericin,Exp06,1933.89,1628.81,8583.0,0
F18,LPS/Nigericin,Exp06,1524.57,1174.09,21844.0,1
F18,LPS/Nigericin,Exp06,,3428.2,1867.0,0
F18,LPS/Nigericin,Exp06,,1880.24,4842.0,0
F18,LPS/Nigericin,Exp06,1931.1,1679.96,34822.0,0
F18,LPS/Nigericin,Exp06,2660.06,2303.31,5643.0,0
F18,LPS/Nigericin,Exp06,1743.4,1590.68,15439.0,0
F19,LPS/Nigericin,Exp06,1178.5,776.512,8343.0,0
F19,LPS/Nigericin,Exp06,1511.45,1197.41,4306.0,0
F19,LPS/Nigericin,Exp06,1565.07,1233.04,3850.0,0
F19,LPS/Nigericin,Exp06,1449.0,1709.31,6433.0,0
F19,LPS/Nigericin,Exp06,1631.93,1285.08,2801.0,0
F19,LPS/Nigericin,Exp06,2019.29,1796.25,29673.0,1
F19,LPS/Nigericin,Exp06,2260.89,1648.85,4896.0,0
F19,LPS/Nigericin,Exp06,,1321.91,1747.0,1
F19,LPS/Nigericin,Exp06,1563.85,1380.84,9980.0,1
F19,LPS/Nigericin,Exp06,1699.34,1496.87,64851.0,0
F19,LPS/Nigericin,Exp06,1692.15,3187.93,5131.0,0
F19,LPS/Nigericin,Exp06,1014.14,897.037,61549.0,0
F19,LPS/Nigericin,Exp06,1146.19,906.073,14204.0,1
F19,LPS/Nigericin,Exp06,,1202.67,1292.0,0
F19,LPS/Nigericin,Exp06,950.667,679.74,2219.0,1
F19,LPS/Nigericin,Exp06,,,,2
F19,LPS/Nigericin,Exp06,1589.97,1355.09,61586.0,0
F19,LPS/Nigericin,Exp06,1574.66,,,0
F19,LPS/Nigericin,Exp06,,932.877,8682.0,0
F19,LPS/Nigericin,Exp06,1255.41,1003.73,16526.0,1
F19,LPS/Nigericin,Exp06,2415.69,,,0
F19,LPS/Nigericin,Exp06,1602.74,1512.35,44830.0,2
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,,2238.85,3767.0,0
F19,LPS/Nigericin,Exp06,1200.43,1434.79,4143.0,0
F19,LPS/Nigericin,Exp06,1453.52,1255.92,10469.0,1
F19,LPS/Nigericin,Exp06,2773.03,2344.98,7459.0,0
F19,LPS/Nigericin,Exp06,1693.94,1461.78,87666.0,0
F19,LPS/Nigericin,Exp06,1618.0,967.026,92381.0,0
F19,LPS/Nigericin,Exp06,1609.76,2425.84,9804.0,0
F19,LPS/Nigericin,Exp06,2443.61,,,0
F19,LPS/Nigericin,Exp06,1537.74,1245.9,9948.0,1
F19,LPS/Nigericin,Exp06,,1914.96,1664.0,1
F19,LPS/Nigericin,Exp06,1810.23,3081.85,6860.0,0
F19,LPS/Nigericin,Exp06,1437.96,2674.53,4246.0,0
F19,LPS/Nigericin,Exp06,1609.02,,,0
F19,LPS/Nigericin,Exp06,1538.07,1008.81,9626.0,0
F19,LPS/Nigericin,Exp06,1864.51,1563.9,5516.0,1
F19,LPS/Nigericin,Exp06,1088.75,,,2
F19,LPS/Nigericin,Exp06,1521.13,,,0
F19,LPS/Nigericin,Exp06,1808.21,1139.93,33138.0,0
F19,LPS/Nigericin,Exp06,1715.24,,,0
F19,LPS/Nigericin,Exp06,2115.8,1596.63,6228.0,1
F19,LPS/Nigericin,Exp06,1616.96,2180.64,11505.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1416.57,1169.38,72195.0,0
F19,LPS/Nigericin,Exp06,1340.73,1263.32,11643.0,0
F19,LPS/Nigericin,Exp06,,1237.81,1327.0,1
F19,LPS/Nigericin,Exp06,2030.65,1786.05,26059.0,1
F19,LPS/Nigericin,Exp06,1728.63,1861.17,20237.0,1
F19,LPS/Nigericin,Exp06,,803.126,63810.0,0
F19,LPS/Nigericin,Exp06,1308.03,,,0
F19,LPS/Nigericin,Exp06,1365.37,1134.48,51409.0,0
F19,LPS/Nigericin,Exp06,1594.01,1208.31,6304.0,0
F19,LPS/Nigericin,Exp06,,1898.87,5703.0,1
F19,LPS/Nigericin,Exp06,1729.2,1188.92,40323.0,0
F19,LPS/Nigericin,Exp06,1690.1,2779.85,3343.0,0
F19,LPS/Nigericin,Exp06,1572.32,,,0
F19,LPS/Nigericin,Exp06,1818.4,,,0
F19,LPS/Nigericin,Exp06,1664.7,,,0
F19,LPS/Nigericin,Exp06,1536.12,1038.12,13848.0,1
F19,LPS/Nigericin,Exp06,1914.04,1534.06,11227.0,0
F19,LPS/Nigericin,Exp06,1145.11,,,0
F19,LPS/Nigericin,Exp06,2489.59,,,0
F19,LPS/Nigericin,Exp06,3034.49,1607.25,18132.0,0
F19,LPS/Nigericin,Exp06,1696.4,2573.67,11730.0,0
F19,LPS/Nigericin,Exp06,1790.81,929.801,7173.0,1
F19,LPS/Nigericin,Exp06,1380.0,1077.1,9587.0,1
F19,LPS/Nigericin,Exp06,1432.88,964.441,9370.0,0
F19,LPS/Nigericin,Exp06,,,,1
F19,LPS/Nigericin,Exp06,,2752.57,4201.0,0
F19,LPS/Nigericin,Exp06,2187.02,1737.82,8049.0,0
F19,LPS/Nigericin,Exp06,2302.43,1787.6,6948.0,0
F19,LPS/Nigericin,Exp06,1428.05,1238.45,24898.0,1
F19,LPS/Nigericin,Exp06,1288.33,954.797,10219.0,0
F19,LPS/Nigericin,Exp06,1671.66,,,0
F19,LPS/Nigericin,Exp06,1858.75,1358.37,65594.0,0
F19,LPS/Nigericin,Exp06,1441.79,1072.3,29512.0,2
F19,LPS/Nigericin,Exp06,1874.98,,,0
F19,LPS/Nigericin,Exp06,1501.54,955.576,185717.0,1
F19,LPS/Nigericin,Exp06,1384.75,1194.44,30095.0,2
F19,LPS/Nigericin,Exp06,1417.92,1170.74,151577.0,0
F19,LPS/Nigericin,Exp06,1223.21,833.983,82764.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1804.19,1402.72,62035.0,2
F19,LPS/Nigericin,Exp06,1567.65,1133.53,80952.0,2
F19,LPS/Nigericin,Exp06,1140.02,842.752,7457.0,1
F19,LPS/Nigericin,Exp06,,1662.17,6052.0,0
F19,LPS/Nigericin,Exp06,1487.7,952.614,68103.0,2
F19,LPS/Nigericin,Exp06,1867.33,2130.42,14987.0,1
F19,LPS/Nigericin,Exp06,1828.24,,,2
F19,LPS/Nigericin,Exp06,1591.85,2544.82,2988.0,1
F19,LPS/Nigericin,Exp06,1976.22,,,0
F19,LPS/Nigericin,Exp06,2040.43,1226.85,114431.0,0
F19,LPS/Nigericin,Exp06,1761.62,3459.68,6110.0,1
F19,LPS/Nigericin,Exp06,1705.16,1534.57,23416.0,0
F19,LPS/Nigericin,Exp06,2214.56,2333.34,10885.0,0
F19,LPS/Nigericin,Exp06,3582.4,2125.18,10073.0,0
F19,LPS/Nigericin,Exp06,,911.714,2368.0,0
F19,LPS/Nigericin,Exp06,1481.22,1310.66,14662.0,1
F19,LPS/Nigericin,Exp06,,2358.05,6743.0,1
F19,LPS/Nigericin,Exp06,1325.21,1236.74,7772.0,1
F19,LPS/Nigericin,Exp06,1081.44,980.858,19390.0,0
F19,LPS/Nigericin,Exp06,1814.13,3440.2,3479.0,1
F19,LPS/Nigericin,Exp06,2592.15,1950.2,6865.0,0
F19,LPS/Nigericin,Exp06,1221.1,,,0
F19,LPS/Nigericin,Exp06,1554.55,1202.63,54535.0,0
F19,LPS/Nigericin,Exp06,,2742.38,1494.0,1
F19,LPS/Nigericin,Exp06,,2143.37,5365.0,0
F19,LPS/Nigericin,Exp06,1438.17,,,0
F19,LPS/Nigericin,Exp06,,1109.22,44670.0,0
F19,LPS/Nigericin,Exp06,2293.76,1936.61,4893.0,0
F19,LPS/Nigericin,Exp06,1375.5,,,0
F19,LPS/Nigericin,Exp06,1475.2,2015.68,7875.0,0
F19,LPS/Nigericin,Exp06,,2434.92,9640.0,0
F19,LPS/Nigericin,Exp06,1492.56,2620.2,1177.0,0
F19,LPS/Nigericin,Exp06,1837.33,1468.11,57880.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,,1011.97,10039.0,1
F19,LPS/Nigericin,Exp06,1763.27,1155.33,9467.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,2145.63,1239.6,33817.0,0
F19,LPS/Nigericin,Exp06,1969.59,1381.51,70310.0,0
F19,LPS/Nigericin,Exp06,2220.12,,,1
F19,LPS/Nigericin,Exp06,1631.09,1642.51,13364.0,0
F19,LPS/Nigericin,Exp06,1478.42,,,1
F19,LPS/Nigericin,Exp06,1639.06,3265.42,4984.0,0
F19,LPS/Nigericin,Exp06,1700.98,2185.12,10369.0,0
F19,LPS/Nigericin,Exp06,,1432.25,1599.0,0
F19,LPS/Nigericin,Exp06,1380.68,1038.86,25465.0,1
F19,LPS/Nigericin,Exp06,2376.5,,,0
F19,LPS/Nigericin,Exp06,,829.051,16217.0,1
F19,LPS/Nigericin,Exp06,1457.91,1316.48,14076.0,1
F19,LPS/Nigericin,Exp06,1524.99,1147.45,69951.0,1
F19,LPS/Nigericin,Exp06,1915.3,1655.99,6508.0,0
F19,LPS/Nigericin,Exp06,1770.46,,,0
F19,LPS/Nigericin,Exp06,1796.14,1584.3,8476.0,0
F19,LPS/Nigericin,Exp06,1580.42,1002.21,143254.0,1
F19,LPS/Nigericin,Exp06,,1720.12,11977.0,0
F19,LPS/Nigericin,Exp06,1586.91,1332.19,27076.0,0
F19,LPS/Nigericin,Exp06,1439.18,1025.25,17964.0,0
F19,LPS/Nigericin,Exp06,1903.01,1153.12,32049.0,0
F19,LPS/Nigericin,Exp06,1832.79,1533.99,105013.0,2
F19,LPS/Nigericin,Exp06,2768.22,1248.42,25138.0,0
F19,LPS/Nigericin,Exp06,1642.1,,,0
F19,LPS/Nigericin,Exp06,1389.77,,,0
F19,LPS/Nigericin,Exp06,1413.02,,,0
F19,LPS/Nigericin,Exp06,1998.53,1347.18,16587.0,1
F19,LPS/Nigericin,Exp06,1029.52,769.825,9770.0,1
F19,LPS/Nigericin,Exp06,,850.34,43820.0,0
F19,LPS/Nigericin,Exp06,1515.18,1401.82,33914.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1551.05,1366.79,26536.0,0
F19,LPS/Nigericin,Exp06,1631.09,1370.33,39488.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1774.67,1852.97,4658.0,0
F19,LPS/Nigericin,Exp06,,,,1
F19,LPS/Nigericin,Exp06,2317.48,2431.8,14494.0,2
F19,LPS/Nigericin,Exp06,1635.85,1002.79,15866.0,1
F19,LPS/Nigericin,Exp06,1768.06,2378.4,6671.0,0
F19,LPS/Nigericin,Exp06,1599.93,1091.63,66341.0,1
F19,LPS/Nigericin,Exp06,,2646.0,4802.0,2
F19,LPS/Nigericin,Exp06,1841.75,2818.62,4285.0,0
F19,LPS/Nigericin,Exp06,1407.28,924.548,4943.0,0
F19,LPS/Nigericin,Exp06,1806.75,,,0
F19,LPS/Nigericin,Exp06,1364.89,1214.32,23614.0,0
F19,LPS/Nigericin,Exp06,1824.52,2975.59,4359.0,0
F19,LPS/Nigericin,Exp06,,984.62,17403.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1200.11,949.172,8589.0,0
F19,LPS/Nigericin,Exp06,1514.32,2855.32,5320.0,1
F19,LPS/Nigericin,Exp06,,1090.35,112251.0,0
F19,LPS/Nigericin,Exp06,2550.9,2048.69,5538.0,0
F19,LPS/Nigericin,Exp06,1528.11,,,0
F19,LPS/Nigericin,Exp06,1328.86,,,0
F19,LPS/Nigericin,Exp06,2348.98,1144.62,57087.0,0
F19,LPS/Nigericin,Exp06,2140.01,2028.82,11097.0,0
F19,LPS/Nigericin,Exp06,1586.1,2434.35,9719.0,0
F19,LPS/Nigericin,Exp06,,2055.07,5246.0,0
F19,LPS/Nigericin,Exp06,1667.56,,,2
F19,LPS/Nigericin,Exp06,1619.41,3626.8,4021.0,0
F19,LPS/Nigericin,Exp06,1396.3,1262.7,29257.0,1
F19,LPS/Nigericin,Exp06,,2109.26,98519.0,0
F19,LPS/Nigericin,Exp06,1474.37,,,0
F19,LPS/Nigericin,Exp06,1425.87,1174.89,64228.0,0
F19,LPS/Nigericin,Exp06,2136.89,,,0
F19,LPS/Nigericin,Exp06,,3671.09,7756.0,0
F19,LPS/Nigericin,Exp06,,2174.16,1458.0,0
F19,LPS/Nigericin,Exp06,1867.7,3096.65,4988.0,1
F19,LPS/Nigericin,Exp06,1253.12,1107.71,5545.0,0
F19,LPS/Nigericin,Exp06,1468.33,2895.23,841.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,,860.678,142510.0,0
F19,LPS/Nigericin,Exp06,,2266.35,930.0,0
F19,LPS/Nigericin,Exp06,,880.923,43193.0,1
F19,LPS/Nigericin,Exp06,1252.74,1077.02,45184.0,0
F19,LPS/Nigericin,Exp06,1480.0,1332.68,49410.0,2
F19,LPS/Nigericin,Exp06,,1426.52,2028.0,0
F19,LPS/Nigericin,Exp06,1218.01,898.531,22537.0,1
F19,LPS/Nigericin,Exp06,2009.6,1762.98,24617.0,2
F19,LPS/Nigericin,Exp06,1215.71,911.467,37288.0,0
F19,LPS/Nigericin,Exp06,1676.14,,,0
F19,LPS/Nigericin,Exp06,1204.51,1164.14,8164.0,0
F19,LPS/Nigericin,Exp06,796.491,,,0
F19,LPS/Nigericin,Exp06,1584.01,1109.82,129284.0,1
F19,LPS/Nigericin,Exp06,1577.32,2470.66,8438.0,0
F19,LPS/Nigericin,Exp06,,1624.04,4785.0,1
F19,LPS/Nigericin,Exp06,,715.49,5384.0,0
F19,LPS/Nigericin,Exp06,1770.09,1349.21,69881.0,0
F19,LPS/Nigericin,Exp06,2426.91,1950.78,32088.0,0
F19,LPS/Nigericin,Exp06,1867.69,2580.41,7865.0,0
F19,LPS/Nigericin,Exp06,1188.17,1132.67,59016.0,1
F19,LPS/Nigericin,Exp06,1418.37,1033.22,16544.0,0
F19,LPS/Nigericin,Exp06,1219.94,993.099,37430.0,0
F19,LPS/Nigericin,Exp06,,1361.47,3106.0,0
F19,LPS/Nigericin,Exp06,,1338.52,1046.0,0
F19,LPS/Nigericin,Exp06,3198.12,3102.8,4386.0,0
F19,LPS/Nigericin,Exp06,1017.17,661.878,26842.0,0
F19,LPS/Nigericin,Exp06,1551.43,1125.1,66898.0,0
F19,LPS/Nigericin,Exp06,2592.89,2675.33,6351.0,0
F19,LPS/Nigericin,Exp06,1172.13,803.955,16370.0,0
F19,LPS/Nigericin,Exp06,1478.81,1677.33,10866.0,0
F19,LPS/Nigericin,Exp06,1976.89,,,0
F19,LPS/Nigericin,Exp06,2075.54,1669.2,5370.0,1
F19,LPS/Nigericin,Exp06,1637.76,1139.89,20101.0,1
F19,LPS/Nigericin,Exp06,1696.03,4275.18,8475.0,0
F19,LPS/Nigericin,Exp06,1345.02,1182.63,20818.0,0
F19,LPS/Nigericin,Exp06,1606.98,1449.8,31723.0,2
F19,LPS/Nigericin,Exp06,1167.11,923.023,15945.0,0
F19,LPS/Nigericin,Exp06,1682.0,,,0
F19,LPS/Nigericin,Exp06,2486.03,,,1
F19,LPS/Nigericin,Exp06,,2776.67,1516.0,1
F19,LPS/Nigericin,Exp06,,791.827,17862.0,2
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1734.5,1994.34,6967.0,0
F19,LPS/Nigericin,Exp06,1360.92,2089.31,1774.0,1
F19,LPS/Nigericin,Exp06,2195.85,2817.77,13544.0,0
F19,LPS/Nigericin,Exp06,1306.74,928.892,14642.0,0
F19,LPS/Nigericin,Exp06,2600.6,,,0
F19,LPS/Nigericin,Exp06,1351.39,1155.35,25916.0,1
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1403.48,1174.23,19971.0,2
F19,LPS/Nigericin,Exp06,1403.64,,,0
F19,LPS/Nigericin,Exp06,1212.26,,,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1875.19,2254.9,9140.0,0
F19,LPS/Nigericin,Exp06,1516.2,1438.26,33523.0,0
F19,LPS/Nigericin,Exp06,,577.727,20799.0,1
F19,LPS/Nigericin,Exp06,,1086.26,154923.0,0
F19,LPS/Nigericin,Exp06,,1445.54,10053.0,0
F19,LPS/Nigericin,Exp06,1406.8,,,0
F19,LPS/Nigericin,Exp06,1890.98,1050.95,97635.0,0
F19,LPS/Nigericin,Exp06,1832.99,3093.0,4975.0,0
F19,LPS/Nigericin,Exp06,1786.24,1392.26,37280.0,1
F19,LPS/Nigericin,Exp06,1785.11,1383.93,40221.0,1
F19,LPS/Nigericin,Exp06,2521.54,1114.54,13709.0,0
F19,LPS/Nigericin,Exp06,1512.65,1325.73,49803.0,0
F19,LPS/Nigericin,Exp06,,537.975,2091.0,1
F19,LPS/Nigericin,Exp06,1190.54,1179.95,8648.0,0
F19,LPS/Nigericin,Exp06,1923.07,2456.16,7153.0,0
F19,LPS/Nigericin,Exp06,1890.83,1162.89,175301.0,0
F19,LPS/Nigericin,Exp06,1721.17,2580.84,6421.0,0
F19,LPS/Nigericin,Exp06,999.912,,,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1235.3,1313.34,10097.0,0
F19,LPS/Nigericin,Exp06,1615.25,1276.98,26120.0,0
F19,LPS/Nigericin,Exp06,1597.57,1491.46,6275.0,1
F19,LPS/Nigericin,Exp06,1342.99,1031.57,14501.0,0
F19,LPS/Nigericin,Exp06,2221.05,1555.54,6564.0,0
F19,LPS/Nigericin,Exp06,3565.32,2275.0,4461.0,0
F19,LPS/Nigericin,Exp06,1534.22,1094.89,18313.0,1
F19,LPS/Nigericin,Exp06,1556.61,1360.94,8841.0,0
F19,LPS/Nigericin,Exp06,1565.44,,,0
F19,LPS/Nigericin,Exp06,1889.04,1342.74,14553.0,1
F19,LPS/Nigericin,Exp06,1967.9,1948.77,6283.0,0
F19,LPS/Nigericin,Exp06,1878.02,2157.75,6486.0,0
F19,LPS/Nigericin,Exp06,1179.22,843.666,11478.0,0
F19,LPS/Nigericin,Exp06,2105.93,1434.51,44259.0,0
F19,LPS/Nigericin,Exp06,1807.62,1113.6,272360.0,0
F19,LPS/Nigericin,Exp06,1480.78,5179.65,3146.0,1
F19,LPS/Nigericin,Exp06,,1277.05,48720.0,0
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1842.68,1673.69,35785.0,0
F19,LPS/Nigericin,Exp06,911.765,813.495,3852.0,1
F19,LPS/Nigericin,Exp06,1728.47,1279.96,107544.0,0
F19,LPS/Nigericin,Exp06,1595.44,2640.81,5463.0,2
F19,LPS/Nigericin,Exp06,1734.92,1712.52,32867.0,0
F19,LPS/Nigericin,Exp06,1199.23,1430.81,2126.0,1
F19,LPS/Nigericin,Exp06,,,,0
F19,LPS/Nigericin,Exp06,1451.88,1184.94,110578.0,0
F19,LPS/Nigericin,Exp06,1603.65,3253.15,5724.0,0
F19,LPS/Nigericin,Exp06,1670.61,2052.1,8615.0,0
F19,LPS/Nigericin,Exp06,,981.804,9775.0,0
F19,LPS/Nigericin,Exp06,1609.75,2040.51,10869.0,0
F19,LPS/Nigericin,Exp06,,4239.04,4831.0,0
F19,LPS/Nigericin,Exp06,1605.72,1312.51,9750.0,1
F19,LPS/Nigericin,Exp06,1764.0,1032.23,98284.0,2
F19,LPS/Nigericin,Exp06,1212.51,1066.52,16287.0,0
F19,LPS/Nigericin,Exp06,981.792,,,0
F19,LPS/Nigericin,Exp06,1344.88,1703.83,7736.0,1
F19,LPS/Nigericin,Exp06,1831.97,,,0
F19,LPS/Nigericin,Exp06,,,,0
